Wavelength,Intensity
4.000000000000000000e+02,2.149013843119642075e+01
4.020100502512563025e+02,2.154865641246566454e+01
4.040201005025125482e+02,2.165307380128802706e+01
4.060301507537688508e+02,2.180320631532266162e+01
4.080402010050250965e+02,2.199878807129410063e+01
4.100502512562813990e+02,2.223944846243241713e+01
4.120603015075377016e+02,2.252474502219180152e+01
4.140703517587939473e+02,2.285412312430364778e+01
4.160804020100502498e+02,2.322693553485512652e+01
4.180904522613065524e+02,2.364243092040258176e+01
4.201005025125627981e+02,2.409975061239979155e+01
4.221105527638191006e+02,2.459797614619370876e+01
4.241206030150754032e+02,2.513603566297727809e+01
4.261306532663316489e+02,2.571279574248225330e+01
4.281407035175879514e+02,2.632696394274728036e+01
4.301507537688441971e+02,2.697718665412925176e+01
4.321608040201004997e+02,2.766197579240853344e+01
4.341708542713568022e+02,2.837972345759188642e+01
4.361809045226130479e+02,2.912874440395471609e+01
4.381909547738693504e+02,2.990720752336183352e+01
4.402010050251255961e+02,3.071322849084933893e+01
4.422110552763818987e+02,3.154472935711626747e+01
4.442211055276382012e+02,3.239957876953207005e+01
4.462311557788944469e+02,3.327553713554025450e+01
4.482412060301507495e+02,3.417025573828685481e+01
4.502512562814070520e+02,3.508132433148169582e+01
4.522613065326632977e+02,3.600621315540109890e+01
4.542713567839196003e+02,3.694231806325868916e+01
4.562814070351759028e+02,3.788693757331196110e+01
4.582914572864321485e+02,3.883734928488166815e+01
4.603015075376884511e+02,3.979071872579658020e+01
4.623115577889446968e+02,4.074422283769987274e+01
4.643216080402009993e+02,4.169495188150728637e+01
4.663316582914573019e+02,4.264001375502514435e+01
4.683417085427135476e+02,4.357647320201204622e+01
4.703517587939698501e+02,4.450140091167835976e+01
4.723618090452260958e+02,4.541185345903368642e+01
4.743718592964823983e+02,4.630499187873476785e+01
4.763819095477387009e+02,4.717791246344823719e+01
4.783919597989950034e+02,4.802783964032379060e+01
4.804020100502512491e+02,4.885198547496815991e+01
4.824120603015074948e+02,4.964779059417971041e+01
4.844221105527637974e+02,5.041262066595898261e+01
4.864321608040200999e+02,5.114404530170440921e+01
4.884422110552764025e+02,5.183974599278656115e+01
