Wavelength,Intensity
4.960000000000000000e+02,5.081678015319251074e+01
4.980000000000000000e+02,5.280780126525350227e+01
5.000000000000000000e+02,5.615877980715343654e+01
5.020000000000000000e+02,5.840120999387229261e+01
5.040000000000000000e+02,5.948943310146250951e+01
5.060000000000000000e+02,6.105546273467128771e+01
5.080000000000000000e+02,6.185175359618360602e+01
5.100000000000000000e+02,6.546290861007548756e+01
5.120000000000000000e+02,6.562173681215148235e+01
5.140000000000000000e+02,6.828204132447086749e+01
5.160000000000000000e+02,7.293007653188644213e+01
5.180000000000000000e+02,7.125059901950379526e+01
5.200000000000000000e+02,7.595251209899345213e+01
5.220000000000000000e+02,7.636978487338728883e+01
5.240000000000000000e+02,7.930175923139545091e+01
5.260000000000000000e+02,8.129911910799290808e+01
5.280000000000000000e+02,8.332110615124820185e+01
5.300000000000000000e+02,8.639848485780993315e+01
5.320000000000000000e+02,8.679720687522200251e+01
5.340000000000000000e+02,8.908387688916812408e+01
5.360000000000000000e+02,9.227887615513535025e+01
5.380000000000000000e+02,9.120849848435827312e+01
5.400000000000000000e+02,9.675398622159086415e+01
5.420000000000000000e+02,9.656248107758044341e+01
5.440000000000000000e+02,9.847622561598559798e+01
5.460000000000000000e+02,9.996038433540968526e+01
5.480000000000000000e+02,9.850386468323837619e+01
5.500000000000000000e+02,1.021446681623069423e+02
5.520000000000000000e+02,1.029406831590395086e+02
5.540000000000000000e+02,1.026922118212599457e+02
5.560000000000000000e+02,1.037632508342369420e+02
5.580000000000000000e+02,1.034936171257910758e+02
5.600000000000000000e+02,1.041627701452174080e+02
5.620000000000000000e+02,1.039099952797562310e+02
5.640000000000000000e+02,1.036576101941607959e+02
5.660000000000000000e+02,1.042797399891666714e+02
5.680000000000000000e+02,1.048320610953096406e+02
5.700000000000000000e+02,1.046975084914458165e+02
5.720000000000000000e+02,1.016564652208854085e+02
5.740000000000000000e+02,1.046437771007372248e+02
5.760000000000000000e+02,1.025096946534173981e+02
5.780000000000000000e+02,9.850630586445637960e+01
5.800000000000000000e+02,9.686793073070016646e+01
5.820000000000000000e+02,9.710126757185867064e+01
5.840000000000000000e+02,9.536311191854132119e+01
5.860000000000000000e+02,9.227211438727042037e+01
5.880000000000000000e+02,9.130683180836875579e+01
5.900000000000000000e+02,9.235144685580921475e+01
5.920000000000000000e+02,8.931624445428188608e+01
5.940000000000000000e+02,8.934966103932484316e+01
5.960000000000000000e+02,8.806894666075817213e+01
5.980000000000000000e+02,9.142853240646240920e+01
6.000000000000000000e+02,8.529017022417110638e+01
6.020000000000000000e+02,9.089433916458395402e+01
6.040000000000000000e+02,8.651131446083624610e+01
6.060000000000000000e+02,8.666347422863492511e+01
6.080000000000000000e+02,8.723017781811681459e+01
6.100000000000000000e+02,8.829469197132647196e+01
6.120000000000000000e+02,8.734786629449986606e+01
6.140000000000000000e+02,8.854854497631647803e+01
6.160000000000000000e+02,8.870084391399326762e+01
6.180000000000000000e+02,8.862223461272692759e+01
6.200000000000000000e+02,8.798409279855894738e+01
6.220000000000000000e+02,9.127271106332059958e+01
6.240000000000000000e+02,9.085822383129631419e+01
6.260000000000000000e+02,8.822552982759528106e+01
6.280000000000000000e+02,9.232642813715935404e+01
6.300000000000000000e+02,8.832341763674361346e+01
6.320000000000000000e+02,8.957642693755691710e+01
6.340000000000000000e+02,9.044850249358748329e+01
6.360000000000000000e+02,8.926847813796916853e+01
6.380000000000000000e+02,8.504541402650505688e+01
6.400000000000000000e+02,8.394602844111815898e+01
6.420000000000000000e+02,8.347934346365605052e+01
6.440000000000000000e+02,8.017163854608804741e+01
6.460000000000000000e+02,7.974194730327199920e+01
6.480000000000000000e+02,7.651606781091953735e+01
6.500000000000000000e+02,7.190436469624130211e+01
6.520000000000000000e+02,6.936555578719675452e+01
6.540000000000000000e+02,6.966558340940873961e+01
6.560000000000000000e+02,6.609656064917265894e+01
6.580000000000000000e+02,6.080762128135215505e+01
6.600000000000000000e+02,5.793834773253751536e+01
6.620000000000000000e+02,5.471588164616326821e+01
6.640000000000000000e+02,5.131501699025201191e+01
6.660000000000000000e+02,4.984630496592980364e+01
6.680000000000000000e+02,4.711029262892917302e+01
6.700000000000000000e+02,4.465545152038609444e+01
6.720000000000000000e+02,4.178351165172677639e+01
6.740000000000000000e+02,3.788785063516742468e+01
6.760000000000000000e+02,3.795208397913584975e+01
6.780000000000000000e+02,3.431588409479416413e+01
6.800000000000000000e+02,3.163762862148347921e+01
6.820000000000000000e+02,3.151018891556116230e+01
