Wavelength,Intensity
4.000000000000000000e+02,2.162234793188711635e+01
4.020100502512563025e+02,2.167976448467847206e+01
4.040201005025125482e+02,2.178199668235324182e+01
4.060301507537688508e+02,2.192889495791933641e+01
4.080402010050250965e+02,2.212018457623149459e+01
4.100502512562813990e+02,2.235554842218778049e+01
4.120603015075377016e+02,2.263454439799105700e+01
4.140703517587939473e+02,2.295668532793757421e+01
4.160804020100502498e+02,2.332137592830398276e+01
4.180904522613065524e+02,2.372789717786945118e+01
4.201005025125627981e+02,2.417549324950216771e+01
4.221105527638191006e+02,2.466326797332618526e+01
4.241206030150754032e+02,2.519026850883705393e+01
4.261306532663316489e+02,2.575541935143088068e+01
4.281407035175879514e+02,2.635753792017498043e+01
4.301507537688441971e+02,2.699535163863929910e+01
4.321608040201004997e+02,2.766748694040159862e+01
4.341708542713568022e+02,2.837249099676994391e+01
4.361809045226130479e+02,2.910876002296427600e+01
4.381909547738693504e+02,2.987462393775276581e+01
4.402010050251255961e+02,3.066828716833255442e+01
4.422110552763818987e+02,3.148785486331830441e+01
4.442211055276382012e+02,3.233135757419667300e+01
4.462311557788944469e+02,3.319667537475714880e+01
4.482412060301507495e+02,3.408165028773096594e+01
4.502512562814070520e+02,3.498401925871178975e+01
4.522613065326632977e+02,3.590143515152904996e+01
4.542713567839196003e+02,3.683146300970530262e+01
4.562814070351759028e+02,3.777159009308454785e+01
4.582914572864321485e+02,3.871925371733000532e+01
4.603015075376884511e+02,3.967183189793431097e+01
4.623115577889446968e+02,4.062668795960950519e+01
4.643216080402009993e+02,4.158109297879755673e+01
4.663316582914573019e+02,4.253231530610175071e+01
4.683417085427135476e+02,4.347760498567296850e+01
4.703517587939698501e+02,4.441420468345936001e+01
4.723618090452260958e+02,4.533935370828447020e+01
4.743718592964823983e+02,4.625036569680834475e+01
4.763819095477387009e+02,4.714450644413084746e+01
4.783919597989950034e+02,4.801914658616755816e+01
4.804020100502512491e+02,4.887172747624315150e+01
4.824120603015074948e+02,4.969972773961049484e+01
4.844221105527637974e+02,5.050068246416118711e+01
4.864321608040200999e+02,5.127222318974384763e+01
4.884422110552764025e+02,5.201216230051467448e+01
4.904522613065326482e+02,5.271837284224317699e+01
4.924623115577889507e+02,5.338883084080534047e+01
4.944723618090451964e+02,5.402174140397428204e+01
4.964824120603014990e+02,5.461531882877289945e+01
4.984924623115578015e+02,5.516807301391376939e+01
5.005025125628140472e+02,5.567866527148552080e+01
5.025125628140703498e+02,5.614578019141380594e+01
5.045226130653265955e+02,5.656845283394581259e+01
5.065326633165828980e+02,5.694586182991724144e+01
5.085427135678392006e+02,5.727733417886557277e+01
5.105527638190955031e+02,5.756242658658418065e+01
5.125628140703518056e+02,5.780076649622593266e+01
5.145728643216079945e+02,5.799234867839948748e+01
5.165829145728642970e+02,5.813718322214347012e+01
5.185929648241205996e+02,5.823550104966863472e+01
5.206030150753769021e+02,5.828770463034046401e+01
5.226130653266332047e+02,5.829450404041621425e+01
5.246231155778893935e+02,5.825657351095632919e+01
5.266331658291456961e+02,5.817490589624268438e+01
5.286432160804019986e+02,5.805054326554614619e+01
5.306532663316583012e+02,5.788469807670879419e+01
5.326633165829146037e+02,5.767876813576530992e+01
5.346733668341707926e+02,5.743422175127287232e+01
5.366834170854270951e+02,5.715265446654484549e+01
5.386934673366833977e+02,5.683575893680649926e+01
5.407035175879397002e+02,5.648532268495034003e+01
5.427135678391960028e+02,5.610319270281732429e+01
5.447236180904521916e+02,5.569128279814193405e+01
5.467336683417084942e+02,5.525156795616683780e+01
5.487437185929647967e+02,5.478605461918796493e+01
5.507537688442210992e+02,5.429676720268845003e+01
5.527638190954774018e+02,5.378574435392236097e+01
5.547738693467335906e+02,5.325501784484588086e+01
5.567839195979900069e+02,5.270663641142139966e+01
5.587939698492461957e+02,5.214259595660394098e+01
5.608040201005024983e+02,5.156487657905102395e+01
5.628140703517588008e+02,5.097540553497678673e+01
5.648241206030149897e+02,5.037606829322237445e+01
5.668341708542714059e+02,4.976868313498653862e+01
5.688442211055275948e+02,4.915501981244290164e+01
5.708542713567838973e+02,4.853674098539521964e+01
5.728643216080401999e+02,4.791548126657110629e+01
5.748743718592965024e+02,4.729273919774023938e+01
5.768844221105528050e+02,4.666995412638423346e+01
5.788944723618089938e+02,4.604846095803708295e+01
5.809045226130652964e+02,4.542951418141306874e+01
5.829145728643215989e+02,4.481426364487699487e+01
5.849246231155779014e+02,4.420375473982222303e+01
5.869346733668342040e+02,4.359894887101522443e+01
5.889447236180903928e+02,4.300070347477166877e+01
5.909547738693466954e+02,4.240978083387539499e+01
5.929648241206029979e+02,4.182686873607950417e+01
5.949748743718593005e+02,4.125254687967048994e+01
5.969849246231156030e+02,4.068730765943581673e+01
5.989949748743717919e+02,4.013156166288062821e+01
6.010050251256280944e+02,3.958564526763457536e+01
6.030150753768843970e+02,3.904981927069963632e+01
6.050251256281406995e+02,3.852426243962979413e+01
6.070351758793970021e+02,3.800909969968488156e+01
6.090452261306531909e+02,3.750439873321258233e+01
6.110552763819094935e+02,3.701015348224170509e+01
6.130653266331657960e+02,3.652632049752157428e+01
6.150753768844220986e+02,3.605281677423663211e+01
6.170854271356784011e+02,3.558950803721555189e+01
6.190954773869345900e+02,3.513622689851025882e+01
6.211055276381910062e+02,3.469277977695891479e+01
6.231155778894471950e+02,3.425896279889259688e+01
6.251256281407034976e+02,3.383452952973334504e+01
6.271356783919598001e+02,3.341922451740238387e+01
6.291457286432159890e+02,3.301279031176689926e+01
6.311557788944724052e+02,3.261495205322541580e+01
6.331658291457285941e+02,3.222543438780731151e+01
6.351758793969848966e+02,3.184397627442232448e+01
6.371859296482411992e+02,3.147030600245642518e+01
6.391959798994975017e+02,3.110416889927454775e+01
6.412060301507538043e+02,3.074529154706323197e+01
6.432160804020099931e+02,3.039346665507999035e+01
6.452261306532662957e+02,3.004844412747043236e+01
6.472361809045225982e+02,2.971003121027931826e+01
6.492462311557789008e+02,2.937802076164278731e+01
6.512562814070352033e+02,2.905223541941018439e+01
6.532663316582913922e+02,2.873251445225879763e+01
6.552763819095476947e+02,2.841872119730518165e+01
6.572864321608039972e+02,2.811071926061348591e+01
6.592964824120602998e+02,2.780842164325555288e+01
6.613065326633166023e+02,2.751173756162425832e+01
6.633165829145727912e+02,2.722059149009043466e+01
6.653266331658290937e+02,2.693493846606036257e+01
6.673366834170853963e+02,2.665473119661684365e+01
6.693467336683416988e+02,2.637996558057947283e+01
6.713567839195980014e+02,2.611062939559954543e+01
6.733668341708541902e+02,2.584671535046660296e+01
6.753768844221106065e+02,2.558824818264525192e+01
6.773869346733667953e+02,2.533525336824551033e+01
6.793969849246230979e+02,2.508776658225284706e+01
6.814070351758794004e+02,2.484581033892214919e+01
6.834170854271355893e+02,2.460947026436331342e+01
6.854271356783920055e+02,2.437876801475358590e+01
