Wavelength,Intensity
4.000000000000000000e+02,2.016762860017121994e+01
4.020100502512563025e+02,2.021750438688172835e+01
4.040201005025125482e+02,2.030475416508942743e+01
4.060301507537688508e+02,2.042931311209840572e+01
4.080402010050250965e+02,2.059106207012803225e+01
4.100502512562813990e+02,2.078991090941644160e+01
4.120603015075377016e+02,2.102566987342549965e+01
4.140703517587939473e+02,2.129818429774419286e+01
4.160804020100502498e+02,2.160725021767131082e+01
4.180904522613065524e+02,2.195251750945563174e+01
4.201005025125627981e+02,2.233376008085537023e+01
4.221105527638191006e+02,2.275059164574747683e+01
4.241206030150754032e+02,2.320266980967164727e+01
4.261306532663316489e+02,2.368954870190932382e+01
4.281407035175879514e+02,2.421070730151103234e+01
4.301507537688441971e+02,2.476562006482062372e+01
4.321608040201004997e+02,2.535371903183721543e+01
4.341708542713568022e+02,2.597437033260618833e+01
4.361809045226130479e+02,2.662685514271481679e+01
4.381909547738693504e+02,2.731042323016418294e+01
4.402010050251255961e+02,2.802426291662811053e+01
4.422110552763818987e+02,2.876744455288736901e+01
4.442211055276382012e+02,2.953907855752821732e+01
4.462311557788944469e+02,3.033804165763989147e+01
4.482412060301507495e+02,3.116328422325798897e+01
4.502512562814070520e+02,3.201366991231169834e+01
4.522613065326632977e+02,3.288800724150323163e+01
4.542713567839196003e+02,3.378501300446303190e+01
4.562814070351759028e+02,3.470327975272492438e+01
4.582914572864321485e+02,3.564140161365048698e+01
4.603015075376884511e+02,3.659796644857836156e+01
4.623115577889446968e+02,3.757142987736321516e+01
4.643216080402009993e+02,3.856021362378510986e+01
4.663316582914573019e+02,3.956267507097349778e+01
4.683417085427135476e+02,4.057713009795544679e+01
4.703517587939698501e+02,4.160186560026284752e+01
4.723618090452260958e+02,4.263509501712472627e+01
4.743718592964823983e+02,4.367506760803495780e+01
4.763819095477387009e+02,4.471994721911320880e+01
4.783919597989950034e+02,4.576790858839491705e+01
4.804020100502512491e+02,4.681709653336015720e+01
4.824120603015074948e+02,4.786568607264582198e+01
4.844221105527637974e+02,4.891176895143863135e+01
4.864321608040200999e+02,4.995348993047701924e+01
4.884422110552764025e+02,5.098902619039715489e+01
4.904522613065326482e+02,5.201655852838953109e+01
4.924623115577889507e+02,5.303427147299858291e+01
4.944723618090451964e+02,5.404041069965654742e+01
4.964824120603014990e+02,5.503320513643593870e+01
4.984924623115578015e+02,5.601098409173926740e+01
5.005025125628140472e+02,5.697216241728186503e+01
5.025125628140703498e+02,5.791506697039208973e+01
5.045226130653265955e+02,5.883822719168975368e+01
5.065326633165828980e+02,5.974020174071597467e+01
5.085427135678392006e+02,6.061958861998284931e+01
5.105527638190955031e+02,6.147510753422536567e+01
5.125628140703518056e+02,6.230547837271534917e+01
5.145728643216079945e+02,6.310959025515359144e+01
5.165829145728642970e+02,6.388634519916438137e+01
5.185929648241205996e+02,6.463472690488246997e+01
5.206030150753769021e+02,6.535383085662117253e+01
5.226130653266332047e+02,6.604287661521519226e+01
5.246231155778893935e+02,6.670112403501688902e+01
5.266331658291456961e+02,6.732794636437786551e+01
5.286432160804019986e+02,6.792276593843324406e+01
5.306532663316583012e+02,6.848510918378676138e+01
5.326633165829146037e+02,6.901462230021968480e+01
5.346733668341707926e+02,6.951100569139745744e+01
5.366834170854270951e+02,6.997403629338565167e+01
5.386934673366833977e+02,7.040357024528972829e+01
5.407035175879397002e+02,7.079955393276647158e+01
5.427135678391960028e+02,7.116198694733931518e+01
5.447236180904521916e+02,7.149094185440389992e+01
5.467336683417084942e+02,7.178654900290328555e+01
5.487437185929647967e+02,7.204900926280200224e+01
5.507537688442210992e+02,7.227856374058858080e+01
5.527638190954774018e+02,7.247549847530582667e+01
5.547738693467335906e+02,7.264017224374853754e+01
5.567839195979900069e+02,7.277295234239100807e+01
