Wavelength,Intensity
4.000000000000000000e+02,2.125866809895814313e+01
4.020100502512563025e+02,2.131419946022928613e+01
4.040201005025125482e+02,2.141268605303728734e+01
4.060301507537688508e+02,2.155399949646410107e+01
4.080402010050250965e+02,2.173790394970562900e+01
4.100502512562813990e+02,2.196413904399494754e+01
4.120603015075377016e+02,2.223232576684966588e+01
4.140703517587939473e+02,2.254206007038922976e+01
4.160804020100502498e+02,2.289284450064581478e+01
4.180904522613065524e+02,2.328405226076599632e+01
4.201005025125627981e+02,2.371505995734046834e+01
4.221105527638191006e+02,2.418509889143150815e+01
4.241206030150754032e+02,2.469336883404570315e+01
4.261306532663316489e+02,2.523895168905049147e+01
4.281407035175879514e+02,2.582083026550899518e+01
4.301507537688441971e+02,2.643791874518462848e+01
4.321608040201004997e+02,2.708904496326050193e+01
4.341708542713568022e+02,2.777296083072900146e+01
4.361809045226130479e+02,2.848828380290191120e+01
4.381909547738693504e+02,2.923357376085562009e+01
4.402010050251255961e+02,3.000728110540644167e+01
4.422110552763818987e+02,3.080775228571056701e+01
4.442211055276382012e+02,3.163328782002955819e+01
4.462311557788944469e+02,3.248201694547783802e+01
4.482412060301507495e+02,3.335205877161271815e+01
4.502512562814070520e+02,3.424143192211177222e+01
4.522613065326632977e+02,3.514807817402260071e+01
4.542713567839196003e+02,3.606985050839473672e+01
4.562814070351759028e+02,3.700451250799464020e+01
4.582914572864321485e+02,3.794979069141012928e+01
4.603015075376884511e+02,3.890336553559532717e+01
4.623115577889446968e+02,3.986287343904793090e+01
4.643216080402009993e+02,4.082587314004444323e+01
4.663316582914573019e+02,4.178990524731968748e+01
4.683417085427135476e+02,4.275248626374359162e+01
4.703517587939698501e+02,4.371111991266023722e+01
4.723618090452260958e+02,4.466328903549453599e+01
4.743718592964823983e+02,4.560654117461500334e+01
4.763819095477387009e+02,4.653836663787643602e+01
4.783919597989950034e+02,4.745633708672439610e+01
4.804020100502512491e+02,4.835806974052240292e+01
4.824120603015074948e+02,4.924121732286933195e+01
4.844221105527637974e+02,5.010345408598055883e+01
4.864321608040200999e+02,5.094253987492714231e+01
4.884422110552764025e+02,5.175637827298530169e+01
4.904522613065326482e+02,5.254291926377977262e+01
4.924623115577889507e+02,5.330019099885365108e+01
4.944723618090451964e+02,5.402640872789484661e+01
4.964824120603014990e+02,5.471979040568865571e+01
4.984924623115578015e+02,5.537880078337013856e+01
5.005025125628140472e+02,5.600203955793460864e+01
5.025125628140703498e+02,5.658810188615837689e+01
5.045226130653265955e+02,5.713589642338180141e+01
5.065326633165828980e+02,5.764444680761692297e+01
5.085427135678392006e+02,5.811289778914488835e+01
5.105527638190955031e+02,5.854059682349448224e+01
5.125628140703518056e+02,5.892694446534828501e+01
5.145728643216079945e+02,5.927165907258801525e+01
5.165829145728642970e+02,5.957447371639869971e+01
5.185929648241205996e+02,5.983530751347210241e+01
5.206030150753769021e+02,6.005423618691064291e+01
5.226130653266332047e+02,6.023159718411595520e+01
5.246231155778893935e+02,6.036771114197146915e+01
5.266331658291456961e+02,6.046316601327648499e+01
5.286432160804019986e+02,6.051859893376791888e+01
5.306532663316583012e+02,6.053480085347828776e+01
5.326633165829146037e+02,6.051273167687890719e+01
5.346733668341707926e+02,6.045341773630401860e+01
5.366834170854270951e+02,6.035799992325505059e+01
5.386934673366833977e+02,6.022771176392730297e+01
5.407035175879397002e+02,6.006388049690437470e+01
5.427135678391960028e+02,5.986789126394781135e+01
5.447236180904521916e+02,5.964119756220743085e+01
5.467336683417084942e+02,5.938531321785094974e+01
5.487437185929647967e+02,5.910179328009148492e+01
5.507537688442210992e+02,5.879221633716348805e+01
5.527638190954774018e+02,5.845818288426823273e+01
5.547738693467335906e+02,5.810130644457154858e+01
5.567839195979900069e+02,5.772321539416380176e+01
5.587939698492461957e+02,5.732551406116343173e+01
5.608040201005024983e+02,5.690979494689345586e+01
5.628140703517588008e+02,5.647762285409540794e+01
5.648241206030149897e+02,5.603053666366716357e+01
5.668341708542714059e+02,5.557002898515403899e+01
5.688442211055275948e+02,5.509755856740041935e+01
5.708542713567838973e+02,5.461450653942495137e+01
5.728643216080401999e+02,5.412223815896753365e+01
5.748743718592965024e+02,5.362201521066518950e+01
5.768844221105528050e+02,5.311505523883754876e+01
5.788944723618089938e+02,5.260249979474217241e+01
5.809045226130652964e+02,5.208542810302853354e+01
5.829145728643215989e+02,5.156484030953579634e+01
5.849246231155779014e+02,5.104165526223565053e+01
5.869346733668342040e+02,5.051672930741102618e+01
5.889447236180903928e+02,4.999083831885025120e+01
5.909547738693466954e+02,4.946468529742777065e+01
5.929648241206029979e+02,4.893891705840871253e+01
5.949748743718593005e+02,4.841409635511841714e+01
5.969849246231156030e+02,4.789071707726294846e+01
5.989949748743717919e+02,4.736921398907041691e+01
6.010050251256280944e+02,4.684996184796495555e+01
6.030150753768843970e+02,4.633328183931921274e+01
6.050251256281406995e+02,4.581942848827715409e+01
6.070351758793970021e+02,4.530861895956257968e+01
6.090452261306531909e+02,4.480102779613429220e+01
6.110552763819094935e+02,4.429677164618507135e+01
6.130653266331657960e+02,4.379594553160595893e+01
6.150753768844220986e+02,4.329861504978136111e+01
6.170854271356784011e+02,4.280480917769965288e+01
6.190954773869345900e+02,4.231453252784848473e+01
6.211055276381910062e+02,4.182777796961148908e+01
6.231155778894471950e+02,4.134453276646796382e+01
6.251256281407034976e+02,4.086475421630207450e+01
6.271356783919598001e+02,4.038839698507692333e+01
6.291457286432159890e+02,3.991542273694942367e+01
6.311557788944724052e+02,3.944578160968386271e+01
6.331658291457285941e+02,3.897942980785948919e+01
6.351758793969848966e+02,3.851633955070705184e+01
6.371859296482411992e+02,3.805648396113370779e+01
6.391959798994975017e+02,3.759984834758205352e+01
6.412060301507538043e+02,3.714641316246547120e+01
6.432160804020099931e+02,3.669621645311049463e+01
6.452261306532662957e+02,3.624926273873691684e+01
6.472361809045225982e+02,3.580561124523624272e+01
6.492462311557789008e+02,3.536530970315654088e+01
6.512562814070352033e+02,3.492843549726894281e+01
6.532663316582913922e+02,3.449508360733496204e+01
6.552763819095476947e+02,3.406536761876640185e+01
6.572864321608039972e+02,3.363940735195656373e+01
6.592964824120602998e+02,3.321735734454509270e+01
6.613065326633166023e+02,3.279937974462782080e+01
6.633165829145727912e+02,3.238564047338550722e+01
6.653266331658290937e+02,3.197633643657580649e+01
6.673366834170853963e+02,3.157165384373097083e+01
6.693467336683416988e+02,3.117181756285533822e+01
6.713567839195980014e+02,3.077704379296474713e+01
6.733668341708541902e+02,3.038754332234583444e+01
6.753768844221106065e+02,3.000355726796264833e+01
6.773869346733667953e+02,2.962531459278064716e+01
6.793969849246230979e+02,2.925305331891733118e+01
6.814070351758794004e+02,2.888698983424460209e+01
6.834170854271355893e+02,2.852739310953803908e+01
6.854271356783920055e+02,2.817446289069724230e+01
6.874371859296481944e+02,2.782840422328255059e+01
6.894472361809044969e+02,2.748946732585090302e+01
6.914572864321607994e+02,2.715779286111128954e+01
6.934673366834169883e+02,2.683367371620267505e+01
6.954773869346734045e+02,2.651725349554362410e+01
6.974874371859295934e+02,2.620869750754065919e+01
6.994974874371858959e+02,2.590811441545414695e+01
7.015075376884421985e+02,2.561575669164466973e+01
7.035175879396983873e+02,2.533168058978937509e+01
7.055276381909548036e+02,2.505605815134109093e+01
7.075376884422109924e+02,2.478897401605490103e+01
7.095477386934672950e+02,2.453054573702994645e+01
7.115577889447235975e+02,2.428086552270644916e+01
7.135678391959799001e+02,2.403988021386301810e+01
7.155778894472362026e+02,2.380766956234199938e+01
7.175879396984923915e+02,2.358425878111592056e+01
7.195979899497486940e+02,2.336958776878038790e+01
7.216080402010049966e+02,2.316364428055243962e+01
7.236180904522612991e+02,2.296636284260850402e+01
7.256281407035176017e+02,2.277768140668365149e+01
7.276381909547737905e+02,2.259755008352501449e+01
7.296482412060300931e+02,2.242585369125804107e+01
7.316582914572863956e+02,2.226249096547224937e+01
7.336683417085426981e+02,2.210730662769403665e+01
7.356783919597990007e+02,2.196020745357893844e+01
7.376884422110551895e+02,2.182108430476632321e+01
7.396984924623116058e+02,2.168970750808375669e+01
7.417085427135677946e+02,2.156597043991252249e+01
