Wavelength,Intensity
7.638190954773868953e+02,2.426660446902650037e+01
7.658291457286431978e+02,2.409303405384557806e+01
7.678391959798993867e+02,2.393302410013002302e+01
7.698492462311558029e+02,2.378618574728459834e+01
7.718592964824119917e+02,2.365208029698507630e+01
7.738693467336682943e+02,2.353036398909148375e+01
7.758793969849245968e+02,2.342079666946258243e+01
7.778894472361808994e+02,2.332285751773926563e+01
7.798994974874372019e+02,2.323641845369338910e+01
7.819095477386933908e+02,2.316104020157397159e+01
7.839195979899496933e+02,2.309651013246591944e+01
7.859296482412059959e+02,2.304258160568738489e+01
7.879396984924622984e+02,2.299902513582911823e+01
7.899497487437186010e+02,2.296565824247889509e+01
7.919597989949747898e+02,2.294229266711242587e+01
7.939698492462310924e+02,2.292881684864994085e+01
7.959798994974873949e+02,2.292511030213998779e+01
7.979899497487436975e+02,2.293106410619631319e+01
8.000000000000000000e+02,2.294659753637360922e+01
