Wavelength,Intensity
4.000000000000000000e+02,1.263230545851754627e+01
4.020000000000000000e+02,1.291045841917450687e+01
4.040000000000000000e+02,1.299186201290294562e+01
4.060000000000000000e+02,1.291423544713054028e+01
4.080000000000000000e+02,1.327425598323221045e+01
4.100000000000000000e+02,1.344582290484964737e+01
4.120000000000000000e+02,1.333951172558938580e+01
4.140000000000000000e+02,1.302696770349376543e+01
4.160000000000000000e+02,1.360212430950474172e+01
4.180000000000000000e+02,1.330334999426105824e+01
4.200000000000000000e+02,1.369950911678551542e+01
4.220000000000000000e+02,1.385762807418898390e+01
4.240000000000000000e+02,1.341220406184428526e+01
4.260000000000000000e+02,1.444824523350472845e+01
4.280000000000000000e+02,1.411041082026799032e+01
4.300000000000000000e+02,1.416665116345512487e+01
4.320000000000000000e+02,1.504117141538768720e+01
4.340000000000000000e+02,1.450883624102731062e+01
4.360000000000000000e+02,1.476126072059249061e+01
4.380000000000000000e+02,1.456371215590382917e+01
4.400000000000000000e+02,1.534328988501165192e+01
4.420000000000000000e+02,1.615488012386493821e+01
4.440000000000000000e+02,1.555961403635804174e+01
4.460000000000000000e+02,1.573541520124760673e+01
4.480000000000000000e+02,1.614595365018045925e+01
4.500000000000000000e+02,1.636867776876938407e+01
4.520000000000000000e+02,1.725773555944754989e+01
4.540000000000000000e+02,1.788778223361542530e+01
4.560000000000000000e+02,1.763108442675468979e+01
4.580000000000000000e+02,1.784913109492050864e+01
4.600000000000000000e+02,1.867885529063882899e+01
4.620000000000000000e+02,1.869453459109682925e+01
4.640000000000000000e+02,1.968534544820300525e+01
4.660000000000000000e+02,1.989556953066585976e+01
4.680000000000000000e+02,2.186105572283065612e+01
4.700000000000000000e+02,2.135755494406674160e+01
4.720000000000000000e+02,2.324432331832166909e+01
4.740000000000000000e+02,2.445898072719724681e+01
4.760000000000000000e+02,2.552487842391109396e+01
4.780000000000000000e+02,2.715740756562604119e+01
4.800000000000000000e+02,3.022987025651411841e+01
4.820000000000000000e+02,3.129196233668740490e+01
4.840000000000000000e+02,3.499816957043929477e+01
4.860000000000000000e+02,3.972400084890712435e+01
4.880000000000000000e+02,4.356534844455809008e+01
4.900000000000000000e+02,4.902255079956847794e+01
4.920000000000000000e+02,5.341765555594714954e+01
4.940000000000000000e+02,5.875984790254982215e+01
4.960000000000000000e+02,6.323739989695845054e+01
