Wavelength,Intensity
4.000000000000000000e+02,1.907658910138429675e+01
4.020100502512563025e+02,1.912080931353417057e+01
4.040201005025125482e+02,1.919682227714156397e+01
4.060301507537688508e+02,1.930462672773270683e+01
4.080402010050250965e+02,1.944422019055043549e+01
4.100502512562813990e+02,1.961568277483793921e+01
4.120603015075377016e+02,1.981901398000133341e+01
4.140703517587939473e+02,2.005430852509915240e+01
4.160804020100502498e+02,2.032165593469680687e+01
4.180904522613065524e+02,2.062098275814526005e+01
4.201005025125627981e+02,2.095246020437027923e+01
4.221105527638191006e+02,2.131608440006344551e+01
4.241206030150754032e+02,2.171197078529759494e+01
4.261306532663316489e+02,2.214014571476815618e+01
4.281407035175879514e+02,2.260058433751306595e+01
4.301507537688441971e+02,2.309332138445662608e+01
4.321608040201004997e+02,2.361839310041392892e+01
4.341708542713568022e+02,2.417577983448337520e+01
4.361809045226130479e+02,2.476542648252772238e+01
4.381909547738693504e+02,2.538727269947274223e+01
4.402010050251255961e+02,2.604124472784977939e+01
4.422110552763818987e+02,2.672713682006416391e+01
4.442211055276382012e+02,2.744486929502687289e+01
4.462311557788944469e+02,2.819406636980195557e+01
4.482412060301507495e+02,2.897450967490325624e+01
4.502512562814070520e+02,2.978590790251163867e+01
4.522613065326632977e+02,3.062793630898386610e+01
4.542713567839196003e+02,3.150017550053133064e+01
4.562814070351759028e+02,3.240204699745521566e+01
4.582914572864321485e+02,3.333301253589084467e+01
4.603015075376884511e+02,3.429256736156139596e+01
4.623115577889446968e+02,3.527998631567849230e+01
4.643216080402009993e+02,3.629455410752577649e+01
4.663316582914573019e+02,3.733544489462730809e+01
4.683417085427135476e+02,3.840177393216730195e+01
4.703517587939698501e+02,3.949261128786547204e+01
4.723618090452260958e+02,4.060690099875490944e+01
4.743718592964823983e+02,4.174359404145491226e+01
4.763819095477387009e+02,4.290152780034998159e+01
4.783919597989950034e+02,4.407948009006543799e+01
4.804020100502512491e+02,4.527612332619789726e+01
4.824120603015074948e+02,4.649015482242232622e+01
4.844221105527637974e+02,4.772008381689671808e+01
4.864321608040200999e+02,4.896443998602690328e+01
4.884422110552764025e+02,5.022167410780901520e+01
4.904522613065326482e+02,5.149019779299928956e+01
4.924623115577889507e+02,5.276835194714351474e+01
4.944723618090451964e+02,5.405441267141825534e+01
4.964824120603014990e+02,5.534661986718321458e+01
4.984924623115578015e+02,5.664316740010838913e+01
5.005025125628140472e+02,5.794228527662912143e+01
5.025125628140703498e+02,5.924203205462579547e+01
5.045226130653265955e+02,6.054055795999769884e+01
5.065326633165828980e+02,6.183595667381503347e+01
5.085427135678392006e+02,6.312627945082080316e+01
5.105527638190955031e+02,6.440961824495624910e+01
5.125628140703518056e+02,6.568401228008241333e+01
5.145728643216079945e+02,6.694752143771917474e+01
5.165829145728642970e+02,6.819821668193006303e+01
5.185929648241205996e+02,6.943414629629285173e+01
5.206030150753769021e+02,7.065342552633168793e+01
5.226130653266332047e+02,7.185415604631441511e+01
5.246231155778893935e+02,7.303453692806230890e+01
5.266331658291456961e+02,7.419272671547923892e+01
5.286432160804019986e+02,7.532693294309858345e+01
5.306532663316583012e+02,7.643541751409524920e+01
5.326633165829146037e+02,7.751651292356046952e+01
5.346733668341707926e+02,7.856859364649088207e+01
5.366834170854270951e+02,7.959007266351625276e+01
5.386934673366833977e+02,8.057942872665213940e+01
5.407035175879397002e+02,8.153522736862856846e+01
5.427135678391960028e+02,8.245608263073080479e+01
5.447236180904521916e+02,8.334068614660037611e+01
5.467336683417084942e+02,8.418778478795560716e+01
5.487437185929647967e+02,8.499622524551251956e+01
5.507537688442210992e+02,8.576491114401366644e+01
5.527638190954774018e+02,8.649281406634341351e+01
5.547738693467335906e+02,8.717903804292551229e+01
5.567839195979900069e+02,8.782268929061820018e+01
5.587939698492461957e+02,8.842302268852034786e+01
5.608040201005024983e+02,8.897930515394799045e+01
5.628140703517588008e+02,8.949092676880705710e+01
5.648241206030149897e+02,8.995734688633582721e+01
5.668341708542714059e+02,9.037810408615895597e+01
5.688442211055275948e+02,9.075279109714550430e+01
5.708542713567838973e+02,9.108109986360329913e+01
5.728643216080401999e+02,9.136277951334606939e+01
5.748743718592965024e+02,9.159767128821482629e+01
5.768844221105528050e+02,9.178566191355743342e+01
5.788944723618089938e+02,9.192673281497268079e+01
5.809045226130652964e+02,9.202091163272125129e+01
5.829145728643215989e+02,9.206830029748856248e+01
5.849246231155779014e+02,9.206905839671615865e+01
5.869346733668342040e+02,9.202341192578580831e+01
5.889447236180903928e+02,9.193164738332166053e+01
5.909547738693466954e+02,9.179411207874196066e+01
5.929648241206029979e+02,9.161120699238392717e+01
5.949748743718593005e+02,9.138339320780595187e+01
5.969849246231156030e+02,9.111117358422569623e+01
5.989949748743717919e+02,9.079512794620913496e+01
6.010050251256280944e+02,9.043586132994724380e+01
6.030150753768843970e+02,9.003405725103665702e+01
6.050251256281406995e+02,8.959042478016128541e+01
6.070351758793970021e+02,8.910573451882873997e+01
6.090452261306531909e+02,8.858080217366446618e+01
6.110552763819094935e+02,8.801648062984521914e+01
6.130653266331657960e+02,8.741369573611223132e+01
6.150753768844220986e+02,8.677340470304973508e+01
6.170854271356784011e+02,8.609661602060421615e+01
6.190954773869345900e+02,8.538436630387778337e+01
6.211055276381910062e+02,8.463776712552686377e+01
6.231155778894471950e+02,8.385795257192006602e+01
6.251256281407034976e+02,8.304610233571440858e+01
6.271356783919598001e+02,8.220343179112410326e+01
6.291457286432159890e+02,8.133121728804454165e+01
6.311557788944724052e+02,8.043075894843453000e+01
6.331658291457285941e+02,7.950340232817255526e+01
6.351758793969848966e+02,7.855051920841538049e+01
6.371859296482411992e+02,7.757355171319734666e+01
6.391959798994975017e+02,7.657392503742703127e+01
6.412060301507538043e+02,7.555314285487887105e+01
6.432160804020099931e+02,7.451271524129352031e+01
6.452261306532662957e+02,7.345417440633579531e+01
