Wavelength,Intensity
6.140000000000000000e+02,9.949824670149413919e+01
6.160000000000000000e+02,9.975669066935660112e+01
6.180000000000000000e+02,9.961830460777301255e+01
6.200000000000000000e+02,9.890454745336600695e+01
6.220000000000000000e+02,1.027116680836206797e+02
6.240000000000000000e+02,1.022571104665961315e+02
6.260000000000000000e+02,9.926024433462204399e+01
6.280000000000000000e+02,1.039260210240284152e+02
6.300000000000000000e+02,9.936090450183189660e+01
6.320000000000000000e+02,1.007639571895388713e+02
6.340000000000000000e+02,1.017325793585113161e+02
6.360000000000000000e+02,1.004633156015991773e+02
6.380000000000000000e+02,9.559824755665555074e+01
6.400000000000000000e+02,9.434242651009591896e+01
6.420000000000000000e+02,9.382347026987282845e+01
6.440000000000000000e+02,9.002480100665641771e+01
6.460000000000000000e+02,8.952347826151390109e+01
6.480000000000000000e+02,8.588935084127261632e+01
6.500000000000000000e+02,8.060229250403685342e+01
6.520000000000000000e+02,7.769778919227864833e+01
6.540000000000000000e+02,7.809441773773497175e+01
6.560000000000000000e+02,7.401536365939277573e+01
6.580000000000000000e+02,6.793175602172064487e+01
6.600000000000000000e+02,6.466560633116526446e+01
6.620000000000000000e+02,6.101450183941597061e+01
6.640000000000000000e+02,5.711870725731335341e+01
6.660000000000000000e+02,5.544763991904359557e+01
6.680000000000000000e+02,5.230143799851788344e+01
6.700000000000000000e+02,4.952191490074008584e+01
6.720000000000000000e+02,4.623282064446634365e+01
6.740000000000000000e+02,4.178371175550452676e+01
6.760000000000000000e+02,4.186532009707842406e+01
6.780000000000000000e+02,3.770517738024200582e+01
6.800000000000000000e+02,3.465148885908853060e+01
6.820000000000000000e+02,3.448749017441833331e+01
6.840000000000000000e+02,3.123855509021552024e+01
6.860000000000000000e+02,3.005064545400619025e+01
6.880000000000000000e+02,2.784971810610721832e+01
6.900000000000000000e+02,2.839309722872578590e+01
6.920000000000000000e+02,2.613998477009058163e+01
6.940000000000000000e+02,2.390326883437869654e+01
6.960000000000000000e+02,2.372183176215006029e+01
6.980000000000000000e+02,2.367620714973042340e+01
7.000000000000000000e+02,2.181115691274347057e+01
7.020000000000000000e+02,2.048999995456630074e+01
7.040000000000000000e+02,2.037006594946614157e+01
7.060000000000000000e+02,1.974788276352866845e+01
7.080000000000000000e+02,1.849638926606727907e+01
7.100000000000000000e+02,1.844659687238740986e+01
7.120000000000000000e+02,1.832868084885719995e+01
7.140000000000000000e+02,1.819161887182931991e+01
7.160000000000000000e+02,1.774438715180286863e+01
7.180000000000000000e+02,1.681861941444665831e+01
7.200000000000000000e+02,1.705868598530811653e+01
7.220000000000000000e+02,1.693780268844419723e+01
7.240000000000000000e+02,1.686352615212306816e+01
7.260000000000000000e+02,1.636536767192024300e+01
7.280000000000000000e+02,1.593338746424695174e+01
7.300000000000000000e+02,1.486965499500917609e+01
7.320000000000000000e+02,1.512530729882517555e+01
7.340000000000000000e+02,1.476189089914420549e+01
7.360000000000000000e+02,1.493311687523669917e+01
7.380000000000000000e+02,1.498445106323393006e+01
7.400000000000000000e+02,1.493739999229090643e+01
7.420000000000000000e+02,1.412487141603575580e+01
7.440000000000000000e+02,1.471105372376453246e+01
7.460000000000000000e+02,1.541220774794883752e+01
7.480000000000000000e+02,1.470473888354765180e+01
7.500000000000000000e+02,1.440064483476999868e+01
7.520000000000000000e+02,1.403939453484391642e+01
7.540000000000000000e+02,1.395892306360776658e+01
7.560000000000000000e+02,1.337917413927563004e+01
7.580000000000000000e+02,1.345367680692419299e+01
7.600000000000000000e+02,1.355718221059142081e+01
7.620000000000000000e+02,1.386577719765574912e+01
7.640000000000000000e+02,1.310233352340144819e+01
7.660000000000000000e+02,1.359676444200966294e+01
7.680000000000000000e+02,1.355317325671251183e+01
7.700000000000000000e+02,1.290543102209313986e+01
7.720000000000000000e+02,1.266638201109389072e+01
7.740000000000000000e+02,1.320491323821524077e+01
7.760000000000000000e+02,1.345789050706343382e+01
7.780000000000000000e+02,1.293918458021946449e+01
7.800000000000000000e+02,1.272979533588697265e+01
7.820000000000000000e+02,1.249145299100064399e+01
7.840000000000000000e+02,1.225677189519185362e+01
7.860000000000000000e+02,1.265111488990032029e+01
7.880000000000000000e+02,1.233874739301213808e+01
7.900000000000000000e+02,1.255072560957773220e+01
7.920000000000000000e+02,1.229446003695293044e+01
7.940000000000000000e+02,1.224297116561161403e+01
7.960000000000000000e+02,1.268246255725865623e+01
7.980000000000000000e+02,1.207941460608186190e+01
8.000000000000000000e+02,1.201712934980984926e+01
