Wavelength,Intensity
5.407035175879397002e+02,7.200603304131300320e+01
5.427135678391960028e+02,7.240896952022823996e+01
5.447236180904521916e+02,7.277751895827925921e+01
5.467336683417084942e+02,7.311171607938584316e+01
5.487437185929647967e+02,7.341165227178106534e+01
5.507537688442210992e+02,7.367747831057378960e+01
5.527638190954774018e+02,7.390941566090762649e+01
5.547738693467335906e+02,7.410772113955815144e+01
5.567839195979900069e+02,7.427269370132137283e+01
5.587939698492461957e+02,7.440468542445074718e+01
5.608040201005024983e+02,7.450407087407864992e+01
5.628140703517588008e+02,7.457126225919546414e+01
5.648241206030149897e+02,7.460672348324141012e+01
5.668341708542714059e+02,7.461091101428705485e+01
5.688442211055275948e+02,7.458430576774415499e+01
5.708542713567838973e+02,7.452743352759215156e+01
5.728643216080401999e+02,7.444079536157910582e+01
5.748743718592965024e+02,7.432492398384383137e+01
5.768844221105528050e+02,7.418036737927019431e+01
5.788944723618089938e+02,7.400767478738187322e+01
5.809045226130652964e+02,7.380737857272922042e+01
5.829145728643215989e+02,7.358003052723846338e+01
5.849246231155779014e+02,7.332619768302272689e+01
5.869346733668342040e+02,7.304642279574875374e+01
5.889447236180903928e+02,7.274125646685345714e+01
5.909547738693466954e+02,7.241124383762324612e+01
5.929648241206029979e+02,7.205692466467785096e+01
5.949748743718593005e+02,7.167884569549670459e+01
5.969849246231156030e+02,7.127754351252232823e+01
5.989949748743717919e+02,7.085356135676966005e+01
6.010050251256280944e+02,7.040743362522613324e+01
6.030150753768843970e+02,6.993970080807139311e+01
6.050251256281406995e+02,6.945090531614472695e+01
6.070351758793970021e+02,6.894158467708885496e+01
6.090452261306531909e+02,6.841227871707815211e+01
6.110552763819094935e+02,6.786355099406489444e+01
6.130653266331657960e+02,6.729597057494821399e+01
6.150753768844220986e+02,6.671008648695273280e+01
6.170854271356784011e+02,6.610649806261079675e+01
6.190954773869345900e+02,6.548579170843916586e+01
6.211055276381910062e+02,6.484858025126038683e+01
6.231155778894471950e+02,6.419547574985028859e+01
6.251256281407034976e+02,6.352712525399059729e+01
6.271356783919598001e+02,6.284419892420265086e+01
6.291457286432159890e+02,6.214735287854090728e+01
6.311557788944724052e+02,6.143730837993713578e+01
6.331658291457285941e+02,6.071477386609776516e+01
6.351758793969848966e+02,5.998049382968506649e+01
6.371859296482411992e+02,5.923522423977129137e+01
6.391959798994975017e+02,5.847976294658658958e+01
6.412060301507538043e+02,5.771491404620942234e+01
6.432160804020099931e+02,5.694148769217635930e+01
6.452261306532662957e+02,5.616035407716835692e+01
6.472361809045225982e+02,5.537235981337320823e+01
6.492462311557789008e+02,5.457840644085499093e+01
6.512562814070352033e+02,5.377939175375159664e+01
6.532663316582913922e+02,5.297623254521543146e+01
6.552763819095476947e+02,5.216983942171570732e+01
6.572864321608039972e+02,5.136116790440850366e+01
6.592964824120602998e+02,5.055115030997091452e+01
6.613065326633166023e+02,4.974073037724002688e+01
6.633165829145727912e+02,4.893089348312279441e+01
6.653266331658290937e+02,4.812255686937837851e+01
6.673366834170853963e+02,4.731667812246361393e+01
6.693467336683416988e+02,4.651418554657534798e+01
6.713567839195980014e+02,4.571605528965358900e+01
6.733668341708541902e+02,4.492317992022077533e+01
6.753768844221106065e+02,4.413645963004130124e+01
6.773869346733667953e+02,4.335678290282506708e+01
6.793969849246230979e+02,4.258503499847889628e+01
6.814070351758794004e+02,4.182202713915356185e+01
6.834170854271355893e+02,4.106857122509112656e+01
6.854271356783920055e+02,4.032546724010609296e+01
6.874371859296481944e+02,3.959345980716036451e+01
6.894472361809044969e+02,3.887325285703618505e+01
6.914572864321607994e+02,3.816551698044517593e+01
6.934673366834169883e+02,3.747091199024950470e+01
6.954773869346734045e+02,3.679000582348331250e+01
6.974874371859295934e+02,3.612334806020083988e+01
6.994974874371858959e+02,3.547149444173999200e+01
7.015075376884421985e+02,3.483486750570332902e+01
7.035175879396983873e+02,3.421390851468210315e+01
7.055276381909548036e+02,3.360904857727597772e+01
7.075376884422109924e+02,3.302057853949009569e+01
7.095477386934672950e+02,3.244882697230091395e+01
7.115577889447235975e+02,3.189397319027380462e+01
7.135678391959799001e+02,3.135626622040618727e+01
7.155778894472362026e+02,3.083583483211497267e+01
7.175879396984923915e+02,3.033278568226857175e+01
7.195979899497486940e+02,2.984712238118691019e+01
7.216080402010049966e+02,2.937890078177117559e+01
7.236180904522612991e+02,2.892812166829939002e+01
7.256281407035176017e+02,2.849471819362384650e+01
7.276381909547737905e+02,2.807860128357967255e+01
7.296482412060300931e+02,2.767964035592705585e+01
7.316582914572863956e+02,2.729764375007923149e+01
7.336683417085426981e+02,2.693243548655427588e+01
7.356783919597990007e+02,2.658381821565472336e+01
7.376884422110551895e+02,2.625155054173053770e+01
7.396984924623116058e+02,2.593532035565724669e+01
7.417085427135677946e+02,2.563490110440518066e+01
7.437185929648240972e+02,2.534993190996409851e+01
7.457286432160803997e+02,2.508007802140314624e+01
7.477386934673365886e+02,2.482505141109721691e+01
7.497487437185930048e+02,2.458447560289543787e+01
7.517587939698491937e+02,2.435804430629602280e+01
7.537688442211054962e+02,2.414532389996795558e+01
7.557788944723617988e+02,2.394592576495318070e+01
7.577889447236179876e+02,2.375960978629909448e+01
7.597989949748744039e+02,2.358587700096009598e+01
7.618090452261305927e+02,2.342436516461691909e+01
7.638190954773868953e+02,2.327477052719120820e+01
7.658291457286431978e+02,2.313675128648657875e+01
7.678391959798993867e+02,2.300992898802347497e+01
7.698492462311558029e+02,2.289397702841141680e+01
7.718592964824119917e+02,2.278852250935030099e+01
7.738693467336682943e+02,2.269327326734654804e+01
7.758793969849245968e+02,2.260802789045577299e+01
7.778894472361808994e+02,2.253234485939339393e+01
7.798994974874372019e+02,2.246611627992497517e+01
7.819095477386933908e+02,2.240897108374637980e+01
7.839195979899496933e+02,2.236072782412602322e+01
7.859296482412059959e+02,2.232117794318377690e+01
7.879396984924622984e+02,2.229012867564032518e+01
7.899497487437186010e+02,2.226742437053737333e+01
7.919597989949747898e+02,2.225290473201572183e+01
7.939698492462310924e+02,2.224647910658603678e+01
7.959798994974873949e+02,2.224804272161332364e+01
7.979899497487436975e+02,2.225750488244668190e+01
8.000000000000000000e+02,2.227479731044792999e+01
