Wavelength,Intensity
4.000000000000000000e+02,1.871290926845532354e+01
4.020100502512563025e+02,1.875524428908498464e+01
4.040201005025125482e+02,1.882751164782560949e+01
4.060301507537688508e+02,1.892973126627747504e+01
4.080402010050250965e+02,1.906193956402456990e+01
4.100502512562813990e+02,1.922427339664510271e+01
4.120603015075377016e+02,1.941679534885994585e+01
4.140703517587939473e+02,1.963968326755080440e+01
4.160804020100502498e+02,1.989312450703863888e+01
4.180904522613065524e+02,2.017713784104180519e+01
4.201005025125627981e+02,2.049202691220857986e+01
4.221105527638191006e+02,2.083791531816876486e+01
4.241206030150754032e+02,2.121507111050624061e+01
4.261306532663316489e+02,2.162367805238776697e+01
4.281407035175879514e+02,2.206387668284708070e+01
4.301507537688441971e+02,2.253588849100195546e+01
4.321608040201004997e+02,2.303995112327283223e+01
4.341708542713568022e+02,2.357624966844243630e+01
4.361809045226130479e+02,2.414495026246535758e+01
4.381909547738693504e+02,2.474622252257559651e+01
4.402010050251255961e+02,2.538023866492367020e+01
4.422110552763818987e+02,2.604703424245643006e+01
4.442211055276382012e+02,2.674679954085975808e+01
4.462311557788944469e+02,2.747940794052264124e+01
4.482412060301507495e+02,2.824491815878501555e+01
4.502512562814070520e+02,2.904332056591161759e+01
4.522613065326632977e+02,2.987457933147741329e+01
4.542713567839196003e+02,3.073856299922076118e+01
4.562814070351759028e+02,3.163496941236531157e+01
4.582914572864321485e+02,3.256354950997096864e+01
4.603015075376884511e+02,3.352410099922241216e+01
4.623115577889446968e+02,3.451617179511691802e+01
4.643216080402009993e+02,3.553933426877266299e+01
4.663316582914573019e+02,3.659303483584524486e+01
4.683417085427135476e+02,3.767665521023792508e+01
4.703517587939698501e+02,3.878952651706634214e+01
4.723618090452260958e+02,3.993083632596496813e+01
4.743718592964823983e+02,4.109976951926156374e+01
4.763819095477387009e+02,4.229538799409557015e+01
4.783919597989950034e+02,4.351667059062228304e+01
4.804020100502512491e+02,4.476246559047714868e+01
4.824120603015074948e+02,4.603164440568115623e+01
4.844221105527637974e+02,4.732285543871607558e+01
4.864321608040200999e+02,4.863475667121019796e+01
4.884422110552764025e+02,4.996589008027963530e+01
4.904522613065326482e+02,5.131474421453587809e+01
4.924623115577889507e+02,5.267971210519182534e+01
4.944723618090451964e+02,5.405907999533881991e+01
4.964824120603014990e+02,5.545109144409897795e+01
4.984924623115578015e+02,5.685389516956476541e+01
5.005025125628140472e+02,5.826565956307820926e+01
5.025125628140703498e+02,5.968435374937036642e+01
5.045226130653265955e+02,6.110800154943368767e+01
5.065326633165828980e+02,6.253454165151471500e+01
5.085427135678392006e+02,6.396184306110011875e+01
5.105527638190955031e+02,6.538778848186655068e+01
5.125628140703518056e+02,6.681019024920476568e+01
5.145728643216079945e+02,6.822683183190770251e+01
5.165829145728642970e+02,6.963550717618528552e+01
5.185929648241205996e+02,7.103395276009631232e+01
5.206030150753769021e+02,7.241995708290187395e+01
5.226130653266332047e+02,7.379124919001415606e+01
5.246231155778893935e+02,7.514567455907744886e+01
5.266331658291456961e+02,7.648098683251303953e+01
5.286432160804019986e+02,7.779498861132034904e+01
5.306532663316583012e+02,7.908552029086473567e+01
5.326633165829146037e+02,8.035047646467405968e+01
5.346733668341707926e+02,8.158778963152202834e+01
5.366834170854270951e+02,8.279541812022645786e+01
5.386934673366833977e+02,8.397138155377294311e+01
5.407035175879397002e+02,8.511378518058259601e+01
5.427135678391960028e+02,8.622078119186130607e+01
5.447236180904521916e+02,8.729060091066587290e+01
5.467336683417084942e+02,8.832153004963971910e+01
5.487437185929647967e+02,8.931196390641602534e+01
5.507537688442210992e+02,9.026036027848870447e+01
5.527638190954774018e+02,9.116525259668928527e+01
5.547738693467335906e+02,9.202532664265118001e+01
5.567839195979900069e+02,9.283926827336060228e+01
5.587939698492461957e+02,9.360594079307983861e+01
5.608040201005024983e+02,9.432422352179041525e+01
5.628140703517588008e+02,9.499314408792567122e+01
5.648241206030149897e+02,9.561181525678060211e+01
5.668341708542714059e+02,9.617944993632644923e+01
5.688442211055275948e+02,9.669532985210301490e+01
5.708542713567838973e+02,9.715886541763302375e+01
5.728643216080401999e+02,9.756953640574249675e+01
5.748743718592965024e+02,9.792694730113977641e+01
5.768844221105528050e+02,9.823076302601073451e+01
5.788944723618089938e+02,9.848077165167777025e+01
5.809045226130652964e+02,9.867682555433671610e+01
5.829145728643215989e+02,9.881887696214735683e+01
5.849246231155779014e+02,9.890695891912957904e+01
5.869346733668342040e+02,9.894119236218161006e+01
5.889447236180903928e+02,9.892178222740024296e+01
5.909547738693466954e+02,9.884901654229433632e+01
5.929648241206029979e+02,9.872325531471312843e+01
5.949748743718593005e+02,9.854494268325386486e+01
5.969849246231156030e+02,9.831458300205282796e+01
5.989949748743717919e+02,9.803278027239890946e+01
6.010050251256280944e+02,9.770017791027761689e+01
6.030150753768843970e+02,9.731751981965622633e+01
6.050251256281406995e+02,9.688559082880863116e+01
6.070351758793970021e+02,9.640525377870643808e+01
6.090452261306531909e+02,9.587743123658616184e+01
6.110552763819094935e+02,9.530309879378857829e+01
6.130653266331657960e+02,9.468332077019660176e+01
6.150753768844220986e+02,9.401920297859446407e+01
6.170854271356784011e+02,9.331191716108831713e+01
6.190954773869345900e+02,9.256267193321600928e+01
6.211055276381910062e+02,9.177276531817942384e+01
6.231155778894471950e+02,9.094352253949541875e+01
6.251256281407034976e+02,9.007632702228312382e+01
6.271356783919598001e+02,8.917260425879862851e+01
6.291457286432159890e+02,8.823384971322705894e+01
6.311557788944724052e+02,8.726158850489296981e+01
6.331658291457285941e+02,8.625739774822471873e+01
6.351758793969848966e+02,8.522288248470009364e+01
6.371859296482411992e+02,8.415972967187461506e+01
6.391959798994975017e+02,8.306960448573452993e+01
6.412060301507538043e+02,8.195426447028110317e+01
6.432160804020099931e+02,8.081546503932402459e+01
6.452261306532662957e+02,7.965499301760226558e+01
6.472361809045225982e+02,7.847467148993467845e+01
6.492462311557789008e+02,7.727633229375277324e+01
