Wavelength,Intensity
4.000000000000000000e+02,1.185388273648160506e+01
4.020000000000000000e+02,1.181442112640098330e+01
4.040000000000000000e+02,1.197328437799659540e+01
4.060000000000000000e+02,1.194954826687001059e+01
4.080000000000000000e+02,1.211353631758092675e+01
4.100000000000000000e+02,1.220031716112308473e+01
4.120000000000000000e+02,1.219530911059817768e+01
4.140000000000000000e+02,1.204194129200211805e+01
4.160000000000000000e+02,1.224844799925348759e+01
4.180000000000000000e+02,1.226825770060749932e+01
4.200000000000000000e+02,1.289137163548626219e+01
4.220000000000000000e+02,1.294631912918067762e+01
4.240000000000000000e+02,1.237916609427130510e+01
4.260000000000000000e+02,1.298546690903884127e+01
4.280000000000000000e+02,1.280566652860120058e+01
4.300000000000000000e+02,1.325655676036886277e+01
4.320000000000000000e+02,1.414053882999522749e+01
4.340000000000000000e+02,1.363174793903269411e+01
4.360000000000000000e+02,1.369047306845745027e+01
4.380000000000000000e+02,1.335596113203921931e+01
4.400000000000000000e+02,1.438452272943997201e+01
4.420000000000000000e+02,1.420069627868958406e+01
4.440000000000000000e+02,1.444495128267005413e+01
4.460000000000000000e+02,1.444553134861263999e+01
4.480000000000000000e+02,1.474764860958657664e+01
4.500000000000000000e+02,1.542015700137537948e+01
4.520000000000000000e+02,1.575919963914432032e+01
4.540000000000000000e+02,1.591725887133905282e+01
4.560000000000000000e+02,1.667930888420051616e+01
4.580000000000000000e+02,1.631923843928820972e+01
4.600000000000000000e+02,1.705426845849596162e+01
4.620000000000000000e+02,1.804243860689688006e+01
4.640000000000000000e+02,1.878492782622514667e+01
4.660000000000000000e+02,1.912799316449539333e+01
4.680000000000000000e+02,2.184637808408237802e+01
4.700000000000000000e+02,2.091081067286756578e+01
4.720000000000000000e+02,2.297221952243318199e+01
4.740000000000000000e+02,2.554377195513932719e+01
4.760000000000000000e+02,2.698797080705537255e+01
4.780000000000000000e+02,3.035586569877683161e+01
4.800000000000000000e+02,3.533637191893856766e+01
4.820000000000000000e+02,3.970389608183160135e+01
4.840000000000000000e+02,4.627926626852293879e+01
4.860000000000000000e+02,5.716522429120774262e+01
4.880000000000000000e+02,6.666860787938412614e+01
4.900000000000000000e+02,8.056274564812214578e+01
4.920000000000000000e+02,9.149451249700564404e+01
4.940000000000000000e+02,1.025869056984611234e+02
4.960000000000000000e+02,1.129198788720222240e+02
4.980000000000000000e+02,1.165252383762632178e+02
5.000000000000000000e+02,1.197870650625533528e+02
5.020000000000000000e+02,1.195602923099261830e+02
5.040000000000000000e+02,1.192471931054547269e+02
5.060000000000000000e+02,1.163675269992688470e+02
5.080000000000000000e+02,1.116795553648268111e+02
5.100000000000000000e+02,1.071011421018453831e+02
5.120000000000000000e+02,1.031329582432909859e+02
5.140000000000000000e+02,9.997664527652382560e+01
5.160000000000000000e+02,1.003475977449549816e+02
5.180000000000000000e+02,9.460340425543000720e+01
5.200000000000000000e+02,9.521992588641109023e+01
5.220000000000000000e+02,9.190855457640904547e+01
5.240000000000000000e+02,8.628221694337200631e+01
5.260000000000000000e+02,8.369530589415816735e+01
5.280000000000000000e+02,7.662299536153695101e+01
5.300000000000000000e+02,7.309487799954268894e+01
5.320000000000000000e+02,6.681469420962048389e+01
5.340000000000000000e+02,6.411789557963075481e+01
5.360000000000000000e+02,5.926605744044644553e+01
5.380000000000000000e+02,5.445234710439025605e+01
5.400000000000000000e+02,5.309949425124481337e+01
5.420000000000000000e+02,5.095438256648789377e+01
5.440000000000000000e+02,4.845517888235456638e+01
5.460000000000000000e+02,4.669445352876309130e+01
5.480000000000000000e+02,4.487477914268585266e+01
5.500000000000000000e+02,4.487511706196592343e+01
5.520000000000000000e+02,4.463469565107321557e+01
5.540000000000000000e+02,4.271106198003742804e+01
5.560000000000000000e+02,4.231932096740160176e+01
5.580000000000000000e+02,4.199539735510553840e+01
5.600000000000000000e+02,4.143807128478852775e+01
5.620000000000000000e+02,4.137992939423419614e+01
5.640000000000000000e+02,4.091146901068959352e+01
5.660000000000000000e+02,4.062228157105616333e+01
5.680000000000000000e+02,4.082641607833564024e+01
5.700000000000000000e+02,4.032568586195648663e+01
5.720000000000000000e+02,3.967916214094925920e+01
5.740000000000000000e+02,4.041321222065431584e+01
5.760000000000000000e+02,3.888366371277466982e+01
5.780000000000000000e+02,3.766157497553464140e+01
5.800000000000000000e+02,3.776472222425667269e+01
5.820000000000000000e+02,3.678944399054132930e+01
5.840000000000000000e+02,3.660704455723117690e+01
5.860000000000000000e+02,3.519960486539770272e+01
5.880000000000000000e+02,3.490202075586614683e+01
5.900000000000000000e+02,3.508828374324104971e+01
5.920000000000000000e+02,3.446766889852797533e+01
5.940000000000000000e+02,3.443245040333682994e+01
5.960000000000000000e+02,3.395530759047886704e+01
