Wavelength,Intensity
6.090452261306531909e+02,2.289335827626477737e+01
6.110552763819094935e+02,2.242136647213328260e+01
6.130653266331657960e+02,2.197375313845958900e+01
6.150753768844220986e+02,2.155011153198594798e+01
6.170854271356784011e+02,2.114999048573978513e+01
6.190954773869345900e+02,2.077286342858374013e+01
6.211055276381910062e+02,2.041817132685693892e+01
6.231155778894471950e+02,2.008529007089247997e+01
6.251256281407034976e+02,1.977357995793111201e+01
6.271356783919598001e+02,1.948235030546109314e+01
6.291457286432159890e+02,1.921090111767457742e+01
6.311557788944724052e+02,1.895851095369132011e+01
6.331658291457285941e+02,1.872443252862260721e+01
6.351758793969848966e+02,1.850790986010049366e+01
6.371859296482411992e+02,1.830820439824983126e+01
6.391959798994975017e+02,1.812454329511845330e+01
6.412060301507538043e+02,1.795617960456047868e+01
6.432160804020099931e+02,1.780237953256755645e+01
6.452261306532662957e+02,1.766239106578141360e+01
6.472361809045225982e+02,1.753550471003788402e+01
6.492462311557789008e+02,1.742100870863637851e+01
6.512562814070352033e+02,1.731821009947140055e+01
6.532663316582913922e+02,1.722644276497369376e+01
6.552763819095476947e+02,1.714505385019559469e+01
6.572864321608039972e+02,1.707342257648016925e+01
6.592964824120602998e+02,1.701094601785741744e+01
6.613065326633166023e+02,1.695704209759890091e+01
6.633165829145727912e+02,1.691115284662106788e+01
6.653266331658290937e+02,1.687274373269390537e+01
6.673366834170853963e+02,1.684131086245078990e+01
6.693467336683416988e+02,1.681639090540819481e+01
6.713567839195980014e+02,1.679752603531985500e+01
6.733668341708541902e+02,1.678425830209770453e+01
6.753768844221106065e+02,1.677621191754417396e+01
6.773869346733667953e+02,1.677299797632807454e+01
6.793969849246230979e+02,1.677425918439218577e+01
6.814070351758794004e+02,1.677963656861206587e+01
6.834170854271355893e+02,1.678880500179803903e+01
6.854271356783920055e+02,1.680149314768041080e+01
6.874371859296481944e+02,1.681737819316937887e+01
6.894472361809044969e+02,1.683622307925535111e+01
6.914572864321607994e+02,1.685778868736554870e+01
6.934673366834169883e+02,1.688182849372046945e+01
6.954773869346734045e+02,1.690811337218226029e+01
6.974874371859295934e+02,1.693646716596359880e+01
6.994974874371858959e+02,1.696671401993832973e+01
7.015075376884421985e+02,1.699868126310451544e+01
7.035175879396983873e+02,1.703217386711380144e+01
7.055276381909548036e+02,1.706714573969497906e+01
7.075376884422109924e+02,1.710352579003115636e+01
7.095477386934672950e+02,1.714109661448471655e+01
7.115577889447235975e+02,1.717977228141960566e+01
7.135678391959799001e+02,1.721952853236556891e+01
7.155778894472362026e+02,1.726017104889010767e+01
7.175879396984923915e+02,1.730156551638748397e+01
7.195979899497486940e+02,1.734361700824555186e+01
7.216080402010049966e+02,1.738630759290724015e+01
7.236180904522612991e+02,1.742947761695021569e+01
7.256281407035176017e+02,1.747313192983445873e+01
7.276381909547737905e+02,1.751713809732623872e+01
7.296482412060300931e+02,1.756140313407513531e+01
7.316582914572863956e+02,1.760594868812285441e+01
7.336683417085426981e+02,1.765060390079860753e+01
7.356783919597990007e+02,1.769543108673423149e+01
7.376884422110551895e+02,1.774027359295118700e+01
7.396984924623116058e+02,1.778508991212817847e+01
7.417085427135677946e+02,1.782987219171831939e+01
7.437185929648240972e+02,1.787452448154824580e+01
7.457286432160803997e+02,1.791901194270657527e+01
7.477386934673365886e+02,1.796323515828326833e+01
7.497487437185930048e+02,1.800720448795035367e+01
7.517587939698491937e+02,1.805086143383938690e+01
7.537688442211054962e+02,1.809413525170542414e+01
7.557788944723617988e+02,1.813700340785715781e+01
7.577889447236179876e+02,1.817940929876817080e+01
7.597989949748744039e+02,1.822132205404806982e+01
7.618090452261305927e+02,1.826271281801560420e+01
7.638190954773868953e+02,1.830352627390434250e+01
7.658291457286431978e+02,1.834373810827394990e+01
7.678391959798993867e+02,1.838330436270396362e+01
7.698492462311558029e+02,1.842220780260797852e+01
7.718592964824119917e+02,1.846041412279745231e+01
7.738693467336682943e+02,1.849788931318698104e+01
7.758793969849245968e+02,1.853460632473568737e+01
7.778894472361808994e+02,1.857054267703953343e+01
7.798994974874372019e+02,1.860566310039569515e+01
7.819095477386933908e+02,1.863995943970112279e+01
7.839195979899496933e+02,1.867339598171709980e+01
7.859296482412059959e+02,1.870596036463986422e+01
7.879396984924622984e+02,1.873764737698311222e+01
7.899497487437186010e+02,1.876842461830203845e+01
7.919597989949747898e+02,1.879827839648784149e+01
7.939698492462310924e+02,1.882720906747457335e+01
7.959798994974873949e+02,1.885520449385996855e+01
7.979899497487436975e+02,1.888226364937717960e+01
8.000000000000000000e+02,1.890836501024732996e+01
