Wavelength,Intensity
4.000000000000000000e+02,2.076952457163557142e+01
4.020100502512563025e+02,2.082364256765607990e+01
4.040201005025125482e+02,2.091928880589854245e+01
4.060301507537688508e+02,2.105635331629116536e+01
4.080402010050250965e+02,2.123465389252952917e+01
4.100502512562813990e+02,2.145393730874921445e+01
4.120603015075377016e+02,2.171395955630380215e+01
4.140703517587939473e+02,2.201434607275231059e+01
4.160804020100502498e+02,2.235467871457000655e+01
4.180904522613065524e+02,2.273443603861728235e+01
4.201005025125627981e+02,2.315305886078471431e+01
4.221105527638191006e+02,2.360994621577222574e+01
4.241206030150754032e+02,2.410438226618564528e+01
4.261306532663316489e+02,2.463563106044902895e+01
4.281407035175879514e+02,2.520278728112414157e+01
4.301507537688441971e+02,2.580495011628992330e+01
4.321608040201004997e+02,2.644111296150164492e+01
4.341708542713568022e+02,2.711015710979133786e+01
4.361809045226130479e+02,2.781093011380533042e+01
4.381909547738693504e+02,2.854215223603318208e+01
4.402010050251255961e+02,2.930255083745091227e+01
4.422110552763818987e+02,3.009060837126068577e+01
4.442211055276382012e+02,3.090482980466563134e+01
4.462311557788944469e+02,3.174360038178778609e+01
4.482412060301507495e+02,3.260524962598185539e+01
4.502512562814070520e+02,3.348802189687322084e+01
4.522613065326632977e+02,3.439009440382172045e+01
4.542713567839196003e+02,3.530955440868074646e+01
4.562814070351759028e+02,3.624437314482214845e+01
4.582914572864321485e+02,3.719254149744629956e+01
4.603015075376884511e+02,3.815192073540288931e+01
4.623115577889446968e+02,3.912037462835975532e+01
4.643216080402009993e+02,4.009567832748734872e+01
4.663316582914573019e+02,4.107558657480159070e+01
4.683417085427135476e+02,4.205783410533258859e+01
4.703517587939698501e+02,4.304010617719399079e+01
4.723618090452260958e+02,4.402005887329733724e+01
4.743718592964823983e+02,4.499541357418371490e+01
4.763819095477387009e+02,4.596380819970447362e+01
4.783919597989950034e+02,4.692295117204389499e+01
4.804020100502512491e+02,4.787053869258504335e+01
4.824120603015074948e+02,4.880437241840580498e+01
4.844221105527637974e+02,4.972218615451306789e+01
4.864321608040200999e+02,5.062184808057258323e+01
4.884422110552764025e+02,5.150125762663708429e+01
4.904522613065326482e+02,5.235841555347582954e+01
4.924623115577889507e+02,5.319137465553330912e+01
4.944723618090451964e+02,5.399829783526959659e+01
4.964824120603014990e+02,5.477739821245312157e+01
4.984924623115578015e+02,5.552704428271567849e+01
5.005025125628140472e+02,5.624565403684602671e+01
5.025125628140703498e+02,5.693189104657473365e+01
5.045226130653265955e+02,5.758441621148058687e+01
5.065326633165828980e+02,5.820209096310879460e+01
5.085427135678392006e+02,5.878389206874282991e+01
5.105527638190955031e+02,5.932895426108725445e+01
5.125628140703518056e+02,5.983656832893738198e+01
5.145728643216079945e+02,6.030606811894133301e+01
5.165829145728642970e+02,6.073700388125320160e+01
5.185929648241205996e+02,6.112903759740028420e+01
5.206030150753769021e+02,6.148196952339036159e+01
5.226130653266332047e+02,6.179574846972499813e+01
5.246231155778893935e+02,6.207044250427858145e+01
5.266331658291456961e+02,6.230627770200225513e+01
5.286432160804019986e+02,6.250358638869704464e+01
5.306532663316583012e+02,6.266281426414129641e+01
5.326633165829146037e+02,6.278457234744579551e+01
5.346733668341707926e+02,6.286951863191768552e+01
5.366834170854270951e+02,6.291844311372284437e+01
5.386934673366833977e+02,6.293222602367367813e+01
5.407035175879397002e+02,6.291183403261575791e+01
5.427135678391960028e+02,6.285828465349518979e+01
5.447236180904521916e+02,6.277270999458569634e+01
5.467336683417084942e+02,6.265626133894480887e+01
5.487437185929647967e+02,6.251015327456991599e+01
5.507537688442210992e+02,6.233563275867447828e+01
5.527638190954774018e+02,6.213399360218212308e+01
5.547738693467335906e+02,6.190653343203242542e+01
5.567839195979900069e+02,6.165457783873357300e+01
5.587939698492461957e+02,6.137945485872410956e+01
5.608040201005024983e+02,6.108248581791016818e+01
5.628140703517588008e+02,6.076498247867576907e+01
5.648241206030149897e+02,6.042825754818707651e+01
5.668341708542714059e+02,6.007358008791560877e+01
5.688442211055275948e+02,5.970218913528947269e+01
5.708542713567838973e+02,5.931531426240771765e+01
5.728643216080401999e+02,5.891411106880401860e+01
5.748743718592965024e+02,5.849970522631620895e+01
5.768844221105528050e+02,5.807319087370062505e+01
5.788944723618089938e+02,5.763559624433449358e+01
5.809045226130652964e+02,5.718788473240904580e+01
5.829145728643215989e+02,5.673097934665211994e+01
5.849246231155779014e+02,5.626575395880196595e+01
5.869346733668342040e+02,5.579301064355323092e+01
5.889447236180903928e+02,5.531349936936935308e+01
5.909547738693466954e+02,5.482791682258127253e+01
5.929648241206029979e+02,5.433689509262876527e+01
5.949748743718593005e+02,5.384102292076198637e+01
5.969849246231156030e+02,5.334082718366823883e+01
5.989949748743717919e+02,5.283678945628646773e+01
6.010050251256280944e+02,5.232934495363613792e+01
6.030150753768843970e+02,5.181888042736600397e+01
6.050251256281406995e+02,5.130574987481637095e+01
6.070351758793970021e+02,5.079025511638807444e+01
6.090452261306531909e+02,5.027266426732742133e+01
6.110552763819094935e+02,4.975323017157889183e+01
6.130653266331657960e+02,4.923217348175430175e+01
6.150753768844220986e+02,4.870967515514957569e+01
6.170854271356784011e+02,4.818591811298618666e+01
6.190954773869345900e+02,4.766105499393761846e+01
6.211055276381910062e+02,4.713523573672276967e+01
6.231155778894471950e+02,4.660858672108641088e+01
6.251256281407034976e+02,4.608124706747349819e+01
6.271356783919598001e+02,4.555335204573037799e+01
6.291457286432159890e+02,4.502501940913736433e+01
6.311557788944724052e+02,4.449639723187660678e+01
6.331658291457285941e+02,4.396761872662098369e+01
6.351758793969848966e+02,4.343883423579381997e+01
6.371859296482411992e+02,4.291019771850407949e+01
6.391959798994975017e+02,4.238189933380617447e+01
6.412060301507538043e+02,4.185411613983873735e+01
6.432160804020099931e+02,4.132703781202466331e+01
6.452261306532662957e+02,4.080090183575112661e+01
6.472361809045225982e+02,4.027592573398361253e+01
6.492462311557789008e+02,3.975236862270280369e+01
6.512562814070352033e+02,3.923049690203214368e+01
6.532663316582913922e+02,3.871059367379621108e+01
6.552763819095476947e+02,3.819294657300287810e+01
6.572864321608039972e+02,3.767787559511985762e+01
6.592964824120602998e+02,3.716570530261695637e+01
6.613065326633166023e+02,3.665676561378697329e+01
6.633165829145727912e+02,3.615142631616794233e+01
6.653266331658290937e+02,3.565002238085504871e+01
6.673366834170853963e+02,3.515293315629592996e+01
6.693467336683416988e+02,3.466051292624055691e+01
6.713567839195980014e+02,3.417317607568631388e+01
6.733668341708541902e+02,3.369127588378209026e+01
6.753768844221106065e+02,3.321519325142322998e+01
6.773869346733667953e+02,3.274530608121797570e+01
6.793969849246230979e+02,3.228200083261575060e+01
6.814070351758794004e+02,3.182561241457325707e+01
6.834170854271355893e+02,3.137651753995343995e+01
6.854271356783920055e+02,3.093506804657670273e+01
6.874371859296481944e+02,3.050158771214395159e+01
6.894472361809044969e+02,3.007640283299978279e+01
6.914572864321607994e+02,2.965980647098237810e+01
6.934673366834169883e+02,2.925209887410661480e+01
6.954773869346734045e+02,2.885353699754850965e+01
6.974874371859295934e+02,2.846437354551407850e+01
6.994974874371858959e+02,2.808486314601364597e+01
7.015075376884421985e+02,2.771518088844737449e+01
7.035175879396983873e+02,2.735556498686099758e+01
7.055276381909548036e+02,2.700620872371483472e+01
7.075376884422109924e+02,2.666724295688300828e+01
7.095477386934672950e+02,2.633881470258278412e+01
7.115577889447235975e+02,2.602096423519067514e+01
7.135678391959799001e+02,2.571383304124854163e+01
7.155778894472362026e+02,2.541743711870240574e+01
7.175879396984923915e+02,2.513178985123170861e+01
7.195979899497486940e+02,2.485685320566836509e+01
7.216080402010049966e+02,2.459262357251880715e+01
7.236180904522612991e+02,2.433905993146939295e+01
7.256281407035176017e+02,2.409610747437690037e+01
7.276381909547737905e+02,2.386369059443169149e+01
7.296482412060300931e+02,2.364170736418751773e+01
7.316582914572863956e+02,2.342998324087336925e+01
7.336683417085426981e+02,2.322843150760175135e+01
7.356783919597990007e+02,2.303687596981195185e+01
7.376884422110551895e+02,2.285516104953669370e+01
7.396984924623116058e+02,2.268305570637959079e+01
7.417085427135677946e+02,2.252042328548472838e+01
7.437185929648240972e+02,2.236701808201289765e+01
7.457286432160803997e+02,2.222261637413657809e+01
7.477386934673365886e+02,2.208701892113153065e+01
7.497487437185930048e+02,2.195999866363033348e+01
7.517587939698491937e+02,2.184134238292202213e+01
7.537688442211054962e+02,2.173077916126089093e+01
7.557788944723617988e+02,2.162804908069166032e+01
7.577889447236179876e+02,2.153299729546307617e+01
7.597989949748744039e+02,2.144530514275806610e+01
7.618090452261305927e+02,2.136474196112909851e+01
7.638190954773868953e+02,2.129110264352062742e+01
7.658291457286431978e+02,2.122418575176857658e+01
7.678391959798993867e+02,2.116373876381038244e+01
7.698492462311558029e+02,2.110955959066505372e+01
7.718592964824119917e+02,2.106140693408076103e+01
7.738693467336682943e+02,2.101909182385666952e+01
7.758793969849245968e+02,2.098249033244215411e+01
7.778894472361808994e+02,2.095131954270164698e+01
7.798994974874372019e+02,2.092551193238814022e+01
7.819095477386933908e+02,2.090483284809119624e+01
7.839195979899496933e+02,2.088916320744623079e+01
7.859296482412059959e+02,2.087837061817656448e+01
7.879396984924622984e+02,2.087233575526272489e+01
7.899497487437186010e+02,2.087095662665432627e+01
7.919597989949747898e+02,2.087412886182232086e+01
7.939698492462310924e+02,2.088180362245823218e+01
7.959798994974873949e+02,2.089390756056000242e+01
7.979899497487436975e+02,2.091038643494741933e+01
8.000000000000000000e+02,2.093119685859657153e+01
