Wavelength,Intensity
4.000000000000000000e+02,2.089498826602916992e+01
4.020100502512563025e+02,2.094863443578010020e+01
4.040201005025125482e+02,2.104337542372133285e+01
4.060301507537688508e+02,2.117910403500886929e+01
4.080402010050250965e+02,2.135562332317976342e+01
4.100502512562813990e+02,2.157272966580211460e+01
4.120603015075377016e+02,2.183010713570828187e+01
4.140703517587939473e+02,2.212743481284088531e+01
4.160804020100502498e+02,2.246431307298764679e+01
4.180904522613065524e+02,2.284020734366254146e+01
4.201005025125627981e+02,2.325462666517876897e+01
4.221105527638191006e+02,2.370692980953683104e+01
4.241206030150754032e+02,2.419646915925434882e+01
4.261306532663316489e+02,2.472248402667010225e+01
4.281407035175879514e+02,2.528412261084300638e+01
4.301507537688441971e+02,2.588048585172996496e+01
4.321608040201004997e+02,2.651060298611940880e+01
4.341708542713568022e+02,2.717343066468806256e+01
4.361809045226130479e+02,2.786780758283954640e+01
4.381909547738693504e+02,2.859252358395847438e+01
4.402010050251255961e+02,2.934627504248033603e+01
4.422110552763818987e+02,3.012764970810283671e+01
4.442211055276382012e+02,3.093521806586244338e+01
4.462311557788944469e+02,3.176735851619852014e+01
4.482412060301507495e+02,3.262246725549447035e+01
4.502512562814070520e+02,3.349884458551174760e+01
4.522613065326632977e+02,3.439472119651614435e+01
4.542713567839196003e+02,3.530823800708417082e+01
4.562814070351759028e+02,3.623743492290473966e+01
4.582914572864321485e+02,3.718032766549024615e+01
4.603015075376884511e+02,3.813489917325633627e+01
4.623115577889446968e+02,3.909905891848635662e+01
4.643216080402009993e+02,4.007065330129133685e+01
4.663316582914573019e+02,4.104749518853762424e+01
4.683417085427135476e+02,4.202736754181420764e+01
4.703517587939698501e+02,4.300803514186110021e+01
4.723618090452260958e+02,4.398722436270460179e+01
4.743718592964823983e+02,4.496271665242165483e+01
4.763819095477387009e+02,4.593222683162202458e+01
4.783919597989950034e+02,4.689352758728124115e+01
4.804020100502512491e+02,4.784441200480165435e+01
4.824120603015074948e+02,4.878270690612815486e+01
4.844221105527637974e+02,4.970622570779991634e+01
4.864321608040200999e+02,5.061285656011042988e+01
4.884422110552764025e+02,5.150059424545592179e+01
4.904522613065326482e+02,5.236746568531636115e+01
4.924623115577889507e+02,5.321155115690196169e+01
4.944723618090451964e+02,5.403107605181541828e+01
4.964824120603014990e+02,5.482426198260442618e+01
4.984924623115578015e+02,5.558952855282651484e+01
5.005025125628140472e+02,5.632541384438368937e+01
5.025125628140703498e+02,5.703042358090294783e+01
5.045226130653265955e+02,5.770334001281778313e+01
5.065326633165828980e+02,5.834303178531661160e+01
5.085427135678392006e+02,5.894846139942420393e+01
5.105527638190955031e+02,5.951876706040477671e+01
5.125628140703518056e+02,6.005312243447064446e+01
5.145728643216079945e+02,6.055096946677654302e+01
5.165829145728642970e+02,6.101176421065392219e+01
5.185929648241205996e+02,6.143511397727555590e+01
5.206030150753769021e+02,6.182076774348081472e+01
5.226130653266332047e+02,6.216869032781570326e+01
5.246231155778893935e+02,6.247884877298660911e+01
5.266331658291456961e+02,6.275142613031027850e+01
5.286432160804019986e+02,6.298665460198969868e+01
5.306532663316583012e+02,6.318490363024777423e+01
5.326633165829146037e+02,6.334669521799249736e+01
5.346733668341707926e+02,6.347261372133516488e+01
5.366834170854270951e+02,6.356334537996525569e+01
5.386934673366833977e+02,6.361966459104811378e+01
5.407035175879397002e+02,6.364243830885840225e+01
5.427135678391960028e+02,6.363258982507831263e+01
5.447236180904521916e+02,6.359111232627292054e+01
5.467336683417084942e+02,6.351905847953506168e+01
5.487437185929647967e+02,6.341753194099499069e+01
5.507537688442210992e+02,6.328766547163851897e+01
5.527638190954774018e+02,6.313062141461409738e+01
5.547738693467335906e+02,6.294759504429721630e+01
5.567839195979900069e+02,6.273979437690619676e+01
5.587939698492461957e+02,6.250843216572292249e+01
5.608040201005024983e+02,6.225471331473588066e+01
5.628140703517588008e+02,6.197984017321401495e+01
5.648241206030149897e+02,6.168500503411193847e+01
5.668341708542714059e+02,6.137137483532151805e+01
5.688442211055275948e+02,6.104009732235793706e+01
5.708542713567838973e+02,6.069227209345467600e+01
5.728643216080401999e+02,6.032899505136396101e+01
5.748743718592965024e+02,5.995129122359013252e+01
5.768844221105528050e+02,5.956015635129085695e+01
5.788944723618089938e+02,5.915653863144726188e+01
5.809045226130652964e+02,5.874134202464398413e+01
5.829145728643215989e+02,5.831541697419459069e+01
5.849246231155779014e+02,5.787955578464907092e+01
5.869346733668342040e+02,5.743450974380682084e+01
5.889447236180903928e+02,5.698097316292881942e+01
5.909547738693466954e+02,5.651958976098013920e+01
5.929648241206029979e+02,5.605096538073791379e+01
5.949748743718593005e+02,5.557564583056633722e+01
5.969849246231156030e+02,5.509412649509008020e+01
5.989949748743717919e+02,5.460686631526020562e+01
6.010050251256280944e+02,5.411427842829533574e+01
6.030150753768843970e+02,5.361674440793878205e+01
6.050251256281406995e+02,5.311459453692451405e+01
6.070351758793970021e+02,5.260813821944027779e+01
6.090452261306531909e+02,5.209765685905598787e+01
6.110552763819094935e+02,5.158338981012842339e+01
6.130653266331657960e+02,5.106557056569032937e+01
6.150753768844220986e+02,5.054441332532609010e+01
6.170854271356784011e+02,5.002011031818373965e+01
6.190954773869345900e+02,4.949283815718670354e+01
6.211055276381910062e+02,4.896277616226404916e+01
6.231155778894471950e+02,4.843010273404331656e+01
6.251256281407034976e+02,4.789497890287078974e+01
6.271356783919598001e+02,4.735756945275144858e+01
6.291457286432159890e+02,4.681805516213194096e+01
6.311557788944724052e+02,4.627661116614230252e+01
6.331658291457285941e+02,4.573342522791166687e+01
6.351758793969848966e+02,4.518870282699177210e+01
6.371859296482411992e+02,4.464266191981097620e+01
6.391959798994975017e+02,4.409552779588955218e+01
6.412060301507538043e+02,4.354753477786769622e+01
6.432160804020099931e+02,4.299896625114099891e+01
6.452261306532662957e+02,4.245008135000339422e+01
6.472361809045225982e+02,4.190119128019316008e+01
6.492462311557789008e+02,4.135259864467028734e+01
6.512562814070352033e+02,4.080463557512769057e+01
6.532663316582913922e+02,4.025765276241110513e+01
6.552763819095476947e+02,3.971201404022761494e+01
6.572864321608039972e+02,3.916809544329963444e+01
6.592964824120602998e+02,3.862629304583462897e+01
6.613065326633166023e+02,3.808702192763137617e+01
6.633165829145727912e+02,3.755068945668057268e+01
6.653266331658290937e+02,3.701773440709124685e+01
6.673366834170853963e+02,3.648857649084509092e+01
6.693467336683416988e+02,3.596366954513119651e+01
6.713567839195980014e+02,3.544345819032994882e+01
6.733668341708541902e+02,3.492837129422505882e+01
6.753768844221106065e+02,3.441886635328004473e+01
6.773869346733667953e+02,3.391537581731577689e+01
6.793969849246230979e+02,3.341834005558180820e+01
6.814070351758794004e+02,3.292816932956705500e+01
6.834170854271355893e+02,3.244531595471276120e+01
6.854271356783920055e+02,3.197015776664089515e+01
6.874371859296481944e+02,3.150307582328414568e+01
6.894472361809044969e+02,3.104446848758993127e+01
6.914572864321607994e+02,3.059464920798448162e+01
