Wavelength,Intensity
5.809045226130652964e+02,3.877360025979761105e+01
5.829145728643215989e+02,3.806368698021820052e+01
5.849246231155779014e+02,3.736585421740880975e+01
5.869346733668342040e+02,3.668116843461942267e+01
5.889447236180903928e+02,3.601056863069310054e+01
5.909547738693466954e+02,3.535487637032302644e+01
5.929648241206029979e+02,3.471482041375030292e+01
5.949748743718593005e+02,3.409099740422256275e+01
5.969849246231156030e+02,3.348389824160869210e+01
5.989949748743717919e+02,3.289390933669084660e+01
6.010050251256280944e+02,3.232132868730418807e+01
6.030150753768843970e+02,3.176635670208005990e+01
6.050251256281406995e+02,3.122909639098244128e+01
6.070351758793970021e+02,3.070958043980719054e+01
6.090452261306531909e+02,3.020776967029089377e+01
6.110552763819094935e+02,2.972353531829834239e+01
6.130653266331657960e+02,2.925669546343719674e+01
6.150753768844220986e+02,2.880701849869190312e+01
6.170854271356784011e+02,2.837420689673145802e+01
6.190954773869345900e+02,2.795792126917204001e+01
6.211055276381910062e+02,2.755778158430636182e+01
6.231155778894471950e+02,2.717339283131725125e+01
6.251256281407034976e+02,2.680430484316462270e+01
6.271356783919598001e+02,2.645005204972785862e+01
6.291457286432159890e+02,2.611015788658438197e+01
6.311557788944724052e+02,2.578412249676697243e+01
6.331658291457285941e+02,2.547143896775513738e+01
6.351758793969848966e+02,2.517161299813760422e+01
6.371859296482411992e+02,2.488412804377914966e+01
6.391959798994975017e+02,2.460848945096705620e+01
6.412060301507538043e+02,2.434416993166099985e+01
6.432160804020099931e+02,2.409071685704948607e+01
6.452261306532662957e+02,2.384762551620395499e+01
6.472361809045225982e+02,2.361445117532240090e+01
6.492462311557789008e+02,2.339073182012904084e+01
6.512562814070352033e+02,2.317603534155143308e+01
6.532663316582913922e+02,2.296994529718264744e+01
6.552763819095476947e+02,2.277207477584397211e+01
6.572864321608039972e+02,2.258203116927041521e+01
6.592964824120602998e+02,2.239948594196602016e+01
6.613065326633166023e+02,2.222409537862069939e+01
6.633165829145727912e+02,2.205554250679537276e+01
6.653266331658290937e+02,2.189354049554492221e+01
6.673366834170853963e+02,2.173780854950272001e+01
6.693467336683416988e+02,2.158811359830361454e+01
6.713567839195980014e+02,2.144421499823434374e+01
6.733668341708541902e+02,2.130588737858738213e+01
6.753768844221106065e+02,2.117293909732785906e+01
6.773869346733667953e+02,2.104519214371037350e+01
6.793969849246230979e+02,2.092247984558837004e+01
6.814070351758794004e+02,2.080463084359969983e+01
6.834170854271355893e+02,2.069154741918859131e+01
6.854271356783920055e+02,2.058307313880993661e+01
6.874371859296481944e+02,2.047906102327935685e+01
6.894472361809044969e+02,2.037946500237284297e+01
6.914572864321607994e+02,2.028408016736489117e+01
6.934673366834169883e+02,2.019294493662158274e+01
6.954773869346734045e+02,2.010592976672301901e+01
6.974874371859295934e+02,2.002293976039260315e+01
6.994974874371858959e+02,1.994384285843420912e+01
7.015075376884421985e+02,1.986870773133906454e+01
7.035175879396983873e+02,1.979737989474777393e+01
7.055276381909548036e+02,1.972985816239259549e+01
7.075376884422109924e+02,1.966607769061550215e+01
7.095477386934672950e+02,1.960601249568680160e+01
7.115577889447235975e+02,1.954965276851193323e+01
7.135678391959799001e+02,1.949681996511301918e+01
7.155778894472362026e+02,1.944749575037375422e+01
7.175879396984923915e+02,1.940166111437887864e+01
7.195979899497486940e+02,1.935916538822585409e+01
7.216080402010049966e+02,1.931998337596206383e+01
7.236180904522612991e+02,1.928401229793634997e+01
7.256281407035176017e+02,1.925116445744867733e+01
7.276381909547737905e+02,1.922141408038596566e+01
