Wavelength,Intensity
5.748743718592965024e+02,3.463418717189036045e+01
5.768844221105528050e+02,3.377975190147760998e+01
5.788944723618089938e+02,3.294038328462691823e+01
5.809045226130652964e+02,3.211768633818216045e+01
5.829145728643215989e+02,3.131311031555940971e+01
5.849246231155779014e+02,3.052795369499538936e+01
5.869346733668342040e+02,2.976338799822362802e+01
5.889447236180903928e+02,2.902043378661453588e+01
5.909547738693466954e+02,2.829997190677066499e+01
5.929648241206029979e+02,2.760277209142110522e+01
5.949748743718593005e+02,2.692944792877464621e+01
5.969849246231156030e+02,2.628048882378156748e+01
5.989949748743717919e+02,2.565625701050106500e+01
6.010050251256280944e+02,2.505701210697381143e+01
6.030150753768843970e+02,2.448289413346049059e+01
6.050251256281406995e+02,2.393393034233508843e+01
6.070351758793970021e+02,2.341006117992949953e+01
6.090452261306531909e+02,2.291114060736919811e+01
6.110552763819094935e+02,2.243691715435498679e+01
6.130653266331657960e+02,2.198707042935281919e+01
6.150753768844220986e+02,2.156122022314717412e+01
6.170854271356784011e+02,2.115890575624736414e+01
6.190954773869345900e+02,2.077961563983382476e+01
6.211055276381910062e+02,2.042278339165379819e+01
6.231155778894471950e+02,2.008782286374190207e+01
6.251256281407034976e+02,1.977408015659590035e+01
6.271356783919598001e+02,1.948087958205332981e+01
6.291457286432159890e+02,1.920752546140186467e+01
6.311557788944724052e+02,1.895329294030852907e+01
6.331658291457285941e+02,1.871744354770296326e+01
6.351758793969848966e+02,1.849924972185288752e+01
6.371859296482411992e+02,1.829795008510188126e+01
6.391959798994975017e+02,1.811281000265955754e+01
6.412060301507538043e+02,1.794304831625876773e+01
6.432160804020099931e+02,1.778796705901898179e+01
6.452261306532662957e+02,1.764680690493747761e+01
6.472361809045225982e+02,1.751887114036547999e+01
6.492462311557789008e+02,1.740344287861529438e+01
6.512562814070352033e+02,1.729983526369267821e+01
6.532663316582913922e+02,1.720737614210649369e+01
6.552763819095476947e+02,1.712542835438275901e+01
6.572864321608039972e+02,1.705334307792734450e+01
6.592964824120602998e+02,1.699055024067648745e+01
6.613065326633166023e+02,1.693645319561714402e+01
6.633165829145727912e+02,1.689049352350030730e+01
6.653266331658290937e+02,1.685214252502948185e+01
6.673366834170853963e+02,1.682088590238859638e+01
6.693467336683416988e+02,1.679626161602775980e+01
6.713567839195980014e+02,1.677780060086914204e+01
6.733668341708541902e+02,1.676505940670815775e+01
6.753768844221106065e+02,1.675763001201046620e+01
6.773869346733667953e+02,1.675513091917523667e+01
6.793969849246230979e+02,1.675719310892388947e+01
6.814070351758794004e+02,1.676345134827725047e+01
6.834170854271355893e+02,1.677362457401386919e+01
6.854271356783920055e+02,1.678737826286628376e+01
6.874371859296481944e+02,1.680438942327776175e+01
6.894472361809044969e+02,1.682446384063381473e+01
6.914572864321607994e+02,1.684722382049169198e+01
6.934673366834169883e+02,1.687258054683103481e+01
6.954773869346734045e+02,1.690026790231272003e+01
6.974874371859295934e+02,1.693006088681857335e+01
6.994974874371858959e+02,1.696170707992424553e+01
7.015075376884421985e+02,1.699518325118626194e+01
7.035175879396983873e+02,1.703022954722697690e+01
7.055276381909548036e+02,1.706675816791835132e+01
7.075376884422109924e+02,1.710462952789580626e+01
7.095477386934672950e+02,1.714374587501523095e+01
7.115577889447235975e+02,1.718404639141467527e+01
7.135678391959799001e+02,1.722528984073802150e+01
7.155778894472362026e+02,1.726740884438963164e+01
7.175879396984923915e+02,1.731036228101035945e+01
7.195979899497486940e+02,1.735395419794858896e+01
7.216080402010049966e+02,1.739815292366687771e+01
7.236180904522612991e+02,1.744283702560027294e+01
7.256281407035176017e+02,1.748790598283119024e+01
7.276381909547737905e+02,1.753334607881644303e+01
7.296482412060300931e+02,1.757904978169559129e+01
7.316582914572863956e+02,1.762492653572170553e+01
7.336683417085426981e+02,1.767090107383386410e+01
7.356783919597990007e+02,1.771696405837692367e+01
7.376884422110551895e+02,1.776307199740416820e+01
7.396984924623116058e+02,1.780910822996014531e+01
7.417085427135677946e+02,1.785505395238305226e+01
7.437185929648240972e+02,1.790083837621634544e+01
7.457286432160803997e+02,1.794640246177008791e+01
7.477386934673365886e+02,1.799169108033787978e+01
7.497487437185930048e+02,1.803666251018934119e+01
7.517587939698491937e+02,1.808123495474294629e+01
7.537688442211054962e+02,1.812542469135243550e+01
7.557788944723617988e+02,1.816915249572088342e+01
7.577889447236179876e+02,1.821237486008361728e+01
7.597989949748744039e+02,1.825506832928711987e+01
7.618090452261305927e+02,1.829719100616727445e+01
7.638190954773868953e+02,1.833869546457547628e+01
7.658291457286431978e+02,1.837954677365171818e+01
7.678391959798993867e+02,1.841972562153283377e+01
7.698492462311558029e+02,1.845919506887799955e+01
7.718592964824119917e+02,1.849793505923884851e+01
7.738693467336682943e+02,1.853590857036561346e+01
7.758793969849245968e+02,1.857307743757673180e+01
7.778894472361808994e+02,1.860943054253356976e+01
7.798994974874372019e+02,1.864491743713177030e+01
7.819095477386933908e+02,1.867955157401763344e+01
7.839195979899496933e+02,1.871330132098990973e+01
7.859296482412059959e+02,1.874614102380955671e+01
7.879396984924622984e+02,1.877805567712716339e+01
7.899497487437186010e+02,1.880903317399564401e+01
7.919597989949747898e+02,1.883905814431094683e+01
7.939698492462310924e+02,1.886812744733598990e+01
7.959798994974873949e+02,1.889623595589269911e+01
7.979899497487436975e+02,1.892335697101048453e+01
8.000000000000000000e+02,1.894949549127913002e+01
